candidate_id,expression_hash,run,source_round,generator_arm,generator_route,source_generator,source_lane,factor_lane,field_family,primitive_family,event_state_family,horizon_bucket,turnover_bucket,family_id,motif_id,subtree_hashes,phase3ca_proxy_quality,proxy_quality,aligned_ic_mean,spread_hit_rate,mean_one_way_turnover,fields,expression,train_reward,train_day_sortino,train_minute_sortino,train_worst_horizon_day_sortino,train_median_horizon_day_sortino,train_horizon_sortino_stdev,train_day_mcmc_p25,train_day_mcmc_prob_gt_0,train_mean_one_way_turnover,validation_day_sortino,validation_day_mcmc_prob_gt_0,holdout_day_sortino,holdout_day_mcmc_prob_gt_0,inherited_blockers,train_reward_blockers,train_reward_decision,seed,round_id,parent_id,mutation_type,blocker_flags,validation_mcmc_prob_gt_0,holdout_mcmc_prob_gt_0,parallel_chunk_id
phase3cp_01823,91f5525d536dc719f552d574,search_outputs,rx_ucb_fresh/round1_scheduler_controlled,rx_ucb_fresh,phase3bs-adaptive-ucb-cem-practice,phase3cp_rx_ucb_fresh_from_co,phase3cp_rx_ucb_fresh_from_co,rx_intraday_price_location::rank,generic_price_volume,cross_sectional+time_series+arithmetic+state_transform,none,multi_or_unknown,medium_turnover,d103e9662a2074adae,cfc8b5d6906976f9f6,b22a614d6bb9,0.22734321,0.03577283,0.03577283,0.55008196,0.42,vwap,"CSRank(ZScore(Div(Mean($vwap,2),Add(Abs(Mean($vwap,5)),0.000001))))",-1.02153126,-0.80077532,-0.80077532,-0.93636978,-0.77817615,0.14598069,-0.83108967,0,0.79105927,-0.58010324,0,-0.8727595,0,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|extreme_turnover,HOLD_TRAIN_REWARD,,rx_ucb_fresh/round1_scheduler_controlled,,,,0.0,0.0,1
phase3cp_00872,d090a38cbdb14cfb5eb951ee,search_outputs,low_turnover_repair/round1_scheduler_controlled,low_turnover_repair,phase3cw-turnover-aware,phase3cp_low_turnover_repair_from_co,phase3cp_low_turnover_repair_from_co,turnover_aware::rx_intraday_return::smooth20,generic_price_volume,cross_sectional+time_series+arithmetic+state_transform,none,multi_or_unknown,low_turnover,ed0f38d651ad20ae7e,d903bb8e0b5a4838a9,d8ca76ce0bb3,0.23402363,0.03772627,0.03772627,0.55281678,0.34,close,"CSRank(Mean(ZScore(Delta(Div(Sub($close,Delay($close,1)),Add(Abs(Delay($close,1)),0.000001)),8)),20))",-1.02307259,-0.81145975,-0.81145975,-0.95873328,-0.79044627,0.15916842,-0.8395288,0,0.7755742,-0.67784222,0,-0.90346463,0,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|extreme_turnover,HOLD_TRAIN_REWARD,,low_turnover_repair/round1_scheduler_controlled,,,,0.0,0.0,1
phase3cp_01702,108585721ee095b1a03efaab,search_outputs,typed_ast_fresh/round1_scheduler_controlled,typed_ast_fresh,phase3bt-ast-algorithm-bakeoff,phase3cp_typed_ast_fresh_from_co,phase3cp_typed_ast_fresh_from_co,rx_interaction::rx_intraday_return::rx_flow_amount_volume::spread,flow_amount_volume+intraday_return+range_location,cross_sectional+time_series+arithmetic,none,multi_or_unknown,medium_turnover,295b94ceb2e066945f,ee5b2cd10077e1f924,78552fd91bc2,0.24683306,0.04147155,0.04147155,0.55806018,0.48,intraday_ret_from_open|volume,"CSRank(Sub(ZScore(Delta($intraday_ret_from_open,10)),ZScore(Delta($volume,30))))",-1.02324786,-0.81245424,-0.81245424,-0.96293942,-0.79811732,0.1812758,-0.84091213,0,0.77330766,-0.74413605,0,-0.90359658,0,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|extreme_turnover,HOLD_TRAIN_REWARD,,typed_ast_fresh/round1_scheduler_controlled,,,,0.0,0.0,1
phase3cp_01421,deb55a89cff05ee5e39a3de2,search_outputs,challenger_repair/round1_scheduler_controlled,challenger_repair,future-phase3cr-repair,phase3cp_challenger_repair_from_co,phase3cp_challenger_repair_from_co,rx_interaction::rx_intraday_return::rx_intraday_price_location::product,generic_price_volume,cross_sectional+time_series+arithmetic+state_transform,none,multi_or_unknown,medium_turnover,5f58a49c44f616e68e,0f947e1abcdc69587f,08c407f776bf,0.22632645,0.03942292,0.03942292,0.55519209,0.58,close|vwap,"CSRank(Mul(ZScore(Delta(Div(Sub($close,Delay($close,1)),Add(Abs(Delay($close,1)),0.000001)),20)),ZScore(Div(Mean($vwap,10),Add(Abs(Mean($vwap,30)),0.000001)))))",-1.02358569,-0.79507807,-0.79507807,-0.95767049,-0.74391538,0.17547368,-0.82100152,0,0.79356644,-0.82769577,0,-0.75096654,0,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|extreme_turnover,HOLD_TRAIN_REWARD,,challenger_repair/round1_scheduler_controlled,,,,0.0,0.0,2
phase3cp_01646,22a0a2c89a4e771ff1e5524b,search_outputs,typed_ast_fresh/round1_scheduler_controlled,typed_ast_fresh,phase3bt-ast-algorithm-bakeoff,phase3cp_typed_ast_fresh_from_co,phase3cp_typed_ast_fresh_from_co,rx_interaction::rx_intraday_return::rx_intraday_price_location::spread,intraday_return,cross_sectional+time_series+arithmetic,none,multi_or_unknown,medium_turnover,0ac166591bd2160102,adc6cfd8fd4117d879,0d56cfd406dd,0.24619097,0.04128388,0.04128388,0.55779743,0.48,intraday_ret_from_open|vwap,"CSRank(Sub(ZScore(Delta($intraday_ret_from_open,15)),ZScore(Delta($vwap,30))))",-1.02366139,-0.81348856,-0.81348856,-0.96408456,-0.79013391,0.15117884,-0.83548331,0,0.7741665,-0.65893503,0,-0.84783125,0,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|extreme_turnover,HOLD_TRAIN_REWARD,,typed_ast_fresh/round1_scheduler_controlled,,,,0.0,0.0,4
phase3cp_01855,16048afa0c755e3dec27af5e,search_outputs,rx_ucb_fresh/round1_scheduler_controlled,rx_ucb_fresh,phase3bs-adaptive-ucb-cem-practice,phase3cp_rx_ucb_fresh_from_co,phase3cp_rx_ucb_fresh_from_co,rx_interaction::rx_range_location::rx_flow_amount_volume::product,flow_amount_volume+range_location,cross_sectional+time_series+arithmetic+state_transform,none,multi_or_unknown,medium_turnover,172db570f50b90a1a8,a7dacb4f100a851418,e7816dcacee0,0.22115014,0.03396204,0.03396204,0.54754685,0.42,close|high|low|vol,"CSRank(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),30))),ZScore(Delta($vol,8))))",-1.02670094,-0.83471883,-0.83471883,-0.93187548,-0.79306009,0.12438209,-0.86949372,0,0.76431729,-0.78368382,0,-0.8581971,0,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|extreme_turnover,HOLD_TRAIN_REWARD,,rx_ucb_fresh/round1_scheduler_controlled,,,,0.0,0.0,4
phase3cp_01671,7e8d42193a0134631f3537d0,search_outputs,typed_ast_fresh/round1_scheduler_controlled,typed_ast_fresh,phase3bt-ast-algorithm-bakeoff,phase3cp_typed_ast_fresh_from_co,phase3cp_typed_ast_fresh_from_co,rx_interaction::rx_opening_divergence::rx_intraday_price_location::product,opening_state,cross_sectional+time_series+arithmetic+state_transform,opening_state,multi_or_unknown,medium_turnover,3d2c18166dfde10166,850322b4db1cb0905f,cbbbf9d77688,0.24842862,0.04193825,0.04193825,0.55871356,0.48,m1_first5_last_close|open|vwap,"CSRank(Mul(ZScore(Div(Sub($m1_first5_last_close,$open),Add(Abs($open),0.000001))),ZScore(Div(Mean($vwap,10),Add(Abs(Mean($vwap,30)),0.000001)))))",-1.027087,-0.81250744,-0.81250744,-0.950003,-0.79801021,0.17649428,-0.83806798,0,0.78345808,-0.85355383,0,-0.75946962,0,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|extreme_turnover,HOLD_TRAIN_REWARD,,typed_ast_fresh/round1_scheduler_controlled,,,,0.0,0.0,2
phase3cp_01904,88f7f589d9eac60364936d94,search_outputs,rx_ucb_fresh/round1_scheduler_controlled,rx_ucb_fresh,phase3bs-adaptive-ucb-cem-practice,phase3cp_rx_ucb_fresh_from_co,phase3cp_rx_ucb_fresh_from_co,rx_interaction::rx_intraday_return::rx_flow_amount_volume::spread,flow_amount_volume+intraday_return+range_location,cross_sectional+time_series+arithmetic,none,multi_or_unknown,medium_turnover,3c8a5d548eb23079b1,7f581fc85acda87cc6,9a009d4a4947,0.22806089,0.03598263,0.03598263,0.55037569,0.42,amount_yuan|intraday_ret_from_open,"CSRank(Sub(ZScore(Delta($intraday_ret_from_open,10)),ZScore(Delta($amount_yuan,30))))",-1.02709904,-0.81535193,-0.81535193,-0.97285302,-0.81087739,0.19166942,-0.83789737,0,0.773817,-0.74103643,0,-0.85471299,0,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|extreme_turnover,HOLD_TRAIN_REWARD,,rx_ucb_fresh/round1_scheduler_controlled,,,,0.0,0.0,2
phase3cp_01766,c008fc3f9c7a6e19dab12fcc,search_outputs,typed_ast_fresh/round1_scheduler_controlled,typed_ast_fresh,phase3bt-ast-algorithm-bakeoff,phase3cp_typed_ast_fresh_from_co,phase3cp_typed_ast_fresh_from_co,cem_interaction::rx_intraday_return::rx_flow_amount_volume::signed_state,flow_amount_volume+intraday_return+range_location,cross_sectional+time_series+arithmetic+state_transform,none,multi_or_unknown,medium_turnover,5e8fc540109e4131ed,78b0d24bf7d6e06fc8,7c5dcd5ad5a1,0.24206584,0.04007765,0.04007765,0.55610871,0.48,intraday_ret_from_open|volume,"CSRank(Mul(Sign(ZScore(Delta($intraday_ret_from_open,10))),ZScore(Delta($volume,30))))",-1.02843839,-0.83333253,-0.83333253,-0.95414381,-0.78771677,0.14452945,-0.85325096,0,0.76455914,-0.81052075,0,-0.91559915,0,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|extreme_turnover,HOLD_TRAIN_REWARD,,typed_ast_fresh/round1_scheduler_controlled,,,,0.0,0.0,1
phase3cp_01824,ab5c83684b44e2cc47a28a73,search_outputs,rx_ucb_fresh/round1_scheduler_controlled,rx_ucb_fresh,phase3bs-adaptive-ucb-cem-practice,phase3cp_rx_ucb_fresh_from_co,phase3cp_rx_ucb_fresh_from_co,rx_interaction::rx_opening_divergence::rx_intraday_price_location::product,opening_state,cross_sectional+time_series+arithmetic+state_transform,opening_state,multi_or_unknown,medium_turnover,3d2c18166dfde10166,850322b4db1cb0905f,cbbbf9d77688,0.22239797,0.03432686,0.03432686,0.54805761,0.42,m1_first5_last_close|open|vwap,"CSRank(Mul(ZScore(Div(Sub($m1_first5_last_close,$open),Add(Abs($open),0.000001))),ZScore(Div(Mean($vwap,8),Add(Abs(Mean($vwap,20)),0.000001)))))",-1.02939945,-0.82165371,-0.82165371,-0.95008977,-0.79525608,0.17995193,-0.84308877,0,0.77846628,-0.84685784,0,-0.66606007,0,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|extreme_turnover,HOLD_TRAIN_REWARD,,rx_ucb_fresh/round1_scheduler_controlled,,,,0.0,0.0,3
phase3cp_00110,8c0ab5e8448f15a4f50474e2,search_outputs,turnover_aware_fresh/round1_scheduler_controlled,turnover_aware_fresh,phase3cw-turnover-aware,phase3cp_turnover_aware_fresh_from_co,phase3cp_turnover_aware_fresh_from_co,turnover_aware_interaction::rx_opening_divergence::rx_flow_amount_volume::slow_product,flow_amount_volume+opening_state+range_location,cross_sectional+time_series+arithmetic+state_transform,opening_state,multi_or_unknown,low_turnover,5948f61389b77b5ff8,5f1b4709fecbe8e4ae,ad227f64dc82,0.23918791,0.0392363,0.0392363,0.55493083,0.28,m1_first15_last_close|open|volume,"CSRank(Mul(Delay(Mean(ZScore(Div(Sub($m1_first15_last_close,$open),Add(Abs($open),0.000001))),15),2),Mean(ZScore(Div(Mean($volume,8),Add(Abs(Mean($volume,20)),0.000001))),30)))",-1.02972019,-0.81635322,-0.81635322,-0.97048041,-0.80591742,0.19393655,-0.84729867,0,0.77486145,-0.82153643,0,-0.85704273,0,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|extreme_turnover,HOLD_TRAIN_REWARD,,turnover_aware_fresh/round1_scheduler_controlled,,,,0.0,0.0,1
phase3cp_01870,cf4c4025a9938c52d7f86474,search_outputs,rx_ucb_fresh/round1_scheduler_controlled,rx_ucb_fresh,phase3bs-adaptive-ucb-cem-practice,phase3cp_rx_ucb_fresh_from_co,phase3cp_rx_ucb_fresh_from_co,rx_interaction::rx_intraday_return::rx_flow_amount_volume::spread,flow_amount_volume+intraday_return+range_location,cross_sectional+time_series+arithmetic,none,multi_or_unknown,medium_turnover,295b94ceb2e066945f,ee5b2cd10077e1f924,78552fd91bc2,0.22827803,0.03604627,0.03604627,0.55046478,0.42,intraday_ret_from_open|volume,"CSRank(Sub(ZScore(Delta($intraday_ret_from_open,30)),ZScore(Delta($volume,20))))",-1.03014717,-0.81942403,-0.81942403,-0.96128775,-0.78387897,0.17642181,-0.85439303,0,0.77435121,-0.6968373,0,-0.87541404,0,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|extreme_turnover,HOLD_TRAIN_REWARD,,rx_ucb_fresh/round1_scheduler_controlled,,,,0.0,0.0,2
phase3cp_00991,5d755e3c1de6ed1a9fd80ab8,search_outputs,low_turnover_repair/round1_scheduler_controlled,low_turnover_repair,phase3cw-turnover-aware,phase3cp_low_turnover_repair_from_co,phase3cp_low_turnover_repair_from_co,turnover_aware_interaction::rx_range_location::coverage_guarded_context::slow_product,range_location,cross_sectional+time_series+arithmetic+state_transform,none,multi_or_unknown,low_turnover,83fe164fb0ab2043fd,bb78381f1daacb8d7d,15ca1c07f44a,0.23506876,0.03803174,0.03803174,0.55324444,0.34,close|ctx_sent_tiandi_num|high|low,"CSRank(Mul(Delay(Mean(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),30))),15),2),Mean(CSRank(ValidRatioGate($ctx_sent_tiandi_num,60,0.8)),30)))",-1.03143266,-0.79706524,-0.79706524,-0.9593807,-0.77005771,0.17711288,-0.82552248,0,0.80079614,-0.82861834,0,-0.88975354,0,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|extreme_turnover,HOLD_TRAIN_REWARD,,low_turnover_repair/round1_scheduler_controlled,,,,0.0,0.0,4
phase3cp_01046,b73de5274dcd55e60b13d292,search_outputs,low_turnover_repair/round1_scheduler_controlled,low_turnover_repair,phase3cw-turnover-aware,phase3cp_low_turnover_repair_from_co,phase3cp_low_turnover_repair_from_co,turnover_aware_interaction::rx_range_location::coverage_guarded_context::slow_spread,range_location,cross_sectional+time_series+arithmetic+state_transform,none,multi_or_unknown,low_turnover,23ba64818e6a128d54,ecd1494755ebeac8a2,c572130ed9e1,0.23251133,0.03728402,0.03728402,0.55219763,0.34,close|ctx_sent_lt5_num|high|low,"CSRank(Sub(Delay(Mean(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),30))),15),2),Mean(CSRank(ValidRatioGate($ctx_sent_lt5_num,60,0.8)),30)))",-1.03168444,-0.79706524,-0.79706524,-0.9593807,-0.77005771,0.17711288,-0.8267814,0,0.80079614,-0.82861834,0,-0.88975354,0,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|extreme_turnover,HOLD_TRAIN_REWARD,,low_turnover_repair/round1_scheduler_controlled,,,,0.0,0.0,3
phase3cp_00993,4e4d0243b1eba8b863157ef4,search_outputs,low_turnover_repair/round1_scheduler_controlled,low_turnover_repair,phase3cw-turnover-aware,phase3cp_low_turnover_repair_from_co,phase3cp_low_turnover_repair_from_co,turnover_aware_interaction::rx_range_location::coverage_guarded_context::slow_product,range_location,cross_sectional+time_series+arithmetic+state_transform,none,multi_or_unknown,low_turnover,dd99a7e7565734489b,cfa5129c8b763601d8,029521bcf6e1,0.23267476,0.03733174,0.03733174,0.55226444,0.34,close|ctx_sent_mian_num|high|low,"CSRank(Mul(Delay(Mean(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),30))),15),2),Mean(CSRank(ValidRatioGate($ctx_sent_mian_num,60,0.8)),30)))",-1.03186034,-0.79706524,-0.79706524,-0.9593807,-0.77005771,0.17711288,-0.82766091,0,0.80079614,-0.82861834,0,-0.88975354,0,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|extreme_turnover,HOLD_TRAIN_REWARD,,low_turnover_repair/round1_scheduler_controlled,,,,0.0,0.0,2
phase3cp_01003,17aba7fd9cebe85bbc80ddf7,search_outputs,low_turnover_repair/round1_scheduler_controlled,low_turnover_repair,phase3cw-turnover-aware,phase3cp_low_turnover_repair_from_co,phase3cp_low_turnover_repair_from_co,turnover_aware_interaction::rx_range_location::coverage_guarded_context::slow_product,range_location,cross_sectional+time_series+arithmetic+state_transform,none,multi_or_unknown,low_turnover,f3ff1fae992196f01c,bcf3b9bc91aa2ddc98,f4990f08b40a,0.23267476,0.03733174,0.03733174,0.55226444,0.34,close|ctx_sent_down_num|high|low,"CSRank(Mul(Delay(Mean(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),30))),15),2),Mean(CSRank(ValidRatioGate($ctx_sent_down_num,60,0.8)),30)))",-1.03186034,-0.79706524,-0.79706524,-0.9593807,-0.77005771,0.17711288,-0.82766091,0,0.80079614,-0.82861834,0,-0.88975354,0,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|extreme_turnover,HOLD_TRAIN_REWARD,,low_turnover_repair/round1_scheduler_controlled,,,,0.0,0.0,3
phase3cp_01431,c164ebb86601772ce7ef642a,search_outputs,challenger_repair/round1_scheduler_controlled,challenger_repair,future-phase3cr-repair,phase3cp_challenger_repair_from_co,phase3cp_challenger_repair_from_co,rx_interaction::rx_intraday_return::rx_intraday_price_location::spread,intraday_return,cross_sectional+time_series+arithmetic,none,multi_or_unknown,medium_turnover,f5cc17389c48d95e5a,832b1c7f1b7647202f,c7936e9d2950,0.22737341,0.03972909,0.03972909,0.55562072,0.58,ret_1m|vwap,"CSRank(Sub(ZScore(Delta($ret_1m,30)),ZScore(Delta($vwap,30))))",-1.03850144,-0.82891366,-0.82891366,-0.9655152,-0.78806422,0.14246249,-0.86261234,0,0.77493021,-0.8516214,0,-0.90309279,0,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|extreme_turnover,HOLD_TRAIN_REWARD,,challenger_repair/round1_scheduler_controlled,,,,0.0,0.0,2
phase3cp_01905,28c0ade1de7f51350ff45d6e,search_outputs,rx_ucb_fresh/round1_scheduler_controlled,rx_ucb_fresh,phase3bs-adaptive-ucb-cem-practice,phase3cp_rx_ucb_fresh_from_co,phase3cp_rx_ucb_fresh_from_co,rx_interaction::rx_intraday_return::rx_flow_amount_volume::spread,flow_amount_volume+intraday_return+range_location,cross_sectional+time_series+arithmetic,none,multi_or_unknown,medium_turnover,3c8a5d548eb23079b1,7f581fc85acda87cc6,9a009d4a4947,0.22806089,0.03598263,0.03598263,0.55037569,0.42,amount_yuan|intraday_ret_from_open,"CSRank(Sub(ZScore(Delta($intraday_ret_from_open,30)),ZScore(Delta($amount_yuan,10))))",-1.04062357,-0.83773248,-0.83773248,-0.96367841,-0.80483854,0.17397434,-0.86615141,0,0.7709611,-0.71046017,0,-0.86156148,0,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|extreme_turnover,HOLD_TRAIN_REWARD,,rx_ucb_fresh/round1_scheduler_controlled,,,,0.0,0.0,3
phase3cp_00905,984304d724029c47671326f0,search_outputs,low_turnover_repair/round1_scheduler_controlled,low_turnover_repair,phase3cw-turnover-aware,phase3cp_low_turnover_repair_from_co,phase3cp_low_turnover_repair_from_co,turnover_aware_interaction::rx_range_location::rx_flow_amount_volume::slow_product,flow_amount_volume+range_location,cross_sectional+time_series+arithmetic+state_transform,none,multi_or_unknown,low_turnover,928c75a36de1a26dc5,b5beb25c43b5a663a5,2dc1f3e2690c,0.23577167,0.03823743,0.03823743,0.5535324,0.34,close|high|low|volume,"CSRank(Mul(Delay(Mean(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),30))),15),2),Mean(ZScore(Delta($volume,20)),30)))",-1.04068709,-0.84019013,-0.84019013,-0.9722805,-0.83092188,0.19081451,-0.86488662,0,0.76671342,-0.86563325,0,-0.87950928,0,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|extreme_turnover,HOLD_TRAIN_REWARD,,low_turnover_repair/round1_scheduler_controlled,,,,0.0,0.0,2
phase3cp_01827,a7d8bc33ca818441a16be69c,search_outputs,rx_ucb_fresh/round1_scheduler_controlled,rx_ucb_fresh,phase3bs-adaptive-ucb-cem-practice,phase3cp_rx_ucb_fresh_from_co,phase3cp_rx_ucb_fresh_from_co,rx_interaction::rx_intraday_return::rx_intraday_price_location::spread,intraday_return,cross_sectional+time_series+arithmetic,none,multi_or_unknown,medium_turnover,f5cc17389c48d95e5a,832b1c7f1b7647202f,c7936e9d2950,0.2194869,0.03347561,0.03347561,0.54686586,0.42,ret_1m|vwap,"CSRank(Sub(ZScore(Delta($ret_1m,15)),ZScore(Delta($vwap,30))))",-1.04118292,-0.83046605,-0.83046605,-0.96555587,-0.79869291,0.1373518,-0.86918967,0,0.77559959,-0.87345456,0,-0.888457,0,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|extreme_turnover,HOLD_TRAIN_REWARD,,rx_ucb_fresh/round1_scheduler_controlled,,,,0.0,0.0,3
phase3cp_01761,584e0f8ff40c7128a770dce2,search_outputs,typed_ast_fresh/round1_scheduler_controlled,typed_ast_fresh,phase3bt-ast-algorithm-bakeoff,phase3cp_typed_ast_fresh_from_co,phase3cp_typed_ast_fresh_from_co,cem_interaction::rx_intraday_return::rx_flow_amount_volume::signed_state,flow_amount_volume+intraday_return+range_location,cross_sectional+time_series+arithmetic+state_transform,none,multi_or_unknown,medium_turnover,6a68ec7574c46c81d5,558ffbebfb996a0355,edb9532f8743,0.24699088,0.04151774,0.04151774,0.55812483,0.48,amount|intraday_ret_from_open,"CSRank(Mul(Sign(ZScore(Delta($intraday_ret_from_open,10))),ZScore(Delta($amount,30))))",-1.04291759,-0.85537674,-0.85537674,-0.94526523,-0.80941856,0.11596269,-0.87367528,0,0.76521203,-0.71926647,0,-0.90920015,0,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|extreme_turnover,HOLD_TRAIN_REWARD,,typed_ast_fresh/round1_scheduler_controlled,,,,0.0,0.0,3
phase3cp_01595,4b0f8debc45543684a845801,search_outputs,challenger_repair/round1_scheduler_controlled,challenger_repair,future-phase3cr-repair,phase3cp_challenger_repair_from_co,phase3cp_challenger_repair_from_co,cem_interaction::rx_intraday_return::rx_flow_amount_volume::signed_state,flow_amount_volume+intraday_return+range_location,cross_sectional+time_series+arithmetic+state_transform,none,multi_or_unknown,medium_turnover,1122c2f51d377aafe9,473ab6146fe992e49b,699bfc055e31,0.22148313,0.03800669,0.03800669,0.55320936,0.58,amount_yuan|intraday_ret_from_open,"CSRank(Mul(Sign(ZScore(Delta($intraday_ret_from_open,8))),ZScore(Delta($amount_yuan,30))))",-1.04306174,-0.85563823,-0.85563823,-0.94548762,-0.83650806,0.11903565,-0.87680714,0,0.76430318,-0.68343325,0,-0.89862255,0,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|extreme_turnover,HOLD_TRAIN_REWARD,,challenger_repair/round1_scheduler_controlled,,,,0.0,0.0,4
