sampled_at,partition_00_process_ids,partition_00_rss_bytes,partition_01_process_ids,partition_01_rss_bytes,global_rss_bytes,output_bytes
2026-07-19T20:21:17.5888222Z,11164|35076,76107776,54544|58844,80228352,156336128,6435
2026-07-19T20:45:06.4137638Z,11164|34544|35076|39588,13626560512,5204|54068|54544|58844,14812602368,28439162880,231619996
2026-07-19T20:45:08.5383771Z,11164|34544|35076|39588,13639557120,5204|54068|54544|58844,15611174912,29250732032,231619996
2026-07-19T20:45:10.7310821Z,11164|34544|35076|39588,5748699136,5204|54068|54544|58844,5838483456,11587182592,231619996
2026-07-19T20:45:12.8806024Z,11164|34544|35076|39588,6839971840,5204|54068|54544|58844,7421865984,14261837824,231619996
2026-07-19T20:45:15.0684124Z,11164|34544|35076|39588,4525445120,5204|54068|54544|58844,4972605440,9498050560,235505076
2026-07-19T20:45:17.1865072Z,11164|34544|35076|39588,6240759808,5204|54068|54544|58844,6626775040,12867534848,235505076
2026-07-19T20:45:19.3172700Z,11164|34544|35076|39588,7528988672,5204|54068|54544|58844,7422906368,14951895040,235505076
2026-07-19T20:45:21.4214507Z,11164|34544|35076|39588,4749914112,5204|54068|54544|58844,4888662016,9638576128,235505076
2026-07-19T20:45:23.5534227Z,11164|34544|35076|39588,6855073792,5204|54068|54544|58844,5951127552,12806201344,235505076
2026-07-19T20:45:25.6377226Z,11164|34544|35076|39588,7233105920,5204|54068|54544|58844,7124856832,14357962752,235505076
2026-07-19T20:45:27.8403970Z,11164|34544|35076|39588,5360644096,5204|54068|54544|58844,5748211712,11108855808,235505076
2026-07-19T20:45:29.9848391Z,11164|34544|35076|39588,7036256256,5204|54068|54544|58844,6623203328,13659459584,235505076
2026-07-19T20:45:32.1308573Z,11164|34544|35076|39588,5158576128,5204|54068|54544|58844,7629508608,12788084736,235505076
2026-07-19T20:45:34.2087048Z,11164|34544|35076|39588,6452613120,5204|54068|54544|58844,6329704448,12782317568,235505076
2026-07-19T20:45:36.3225653Z,11164|34544|35076|39588,7036719104,5204|54068|54544|58844,7611367424,14648086528,235505076
2026-07-19T20:45:38.4523540Z,11164|34544|35076|39588,4962234368,5204|54068|54544|58844,6388989952,11351224320,235505076
2026-07-19T20:45:40.5766772Z,11164|34544|35076|39588,6544445440,5204|54068|54544|58844,6420832256,12965277696,235505076
2026-07-19T20:45:42.6789613Z,11164|34544|35076|39588,4328906752,5204|54068|54544|58844,5949267968,10278174720,235505076
2026-07-19T20:45:44.8729520Z,11164|34544|35076|39588,6391140352,5204|54068|54544|58844,5925896192,12317036544,235505076
2026-07-19T20:45:47.0095948Z,11164|34544|35076|39588,6839414784,5204|54068|54544|58844,7114096640,13953511424,235570404
2026-07-19T20:45:49.1359705Z,11164|34544|35076|39588,6142902272,5204|54068|54544|58844,7106281472,13249183744,235570404
2026-07-19T20:45:51.2381344Z,11164|34544|35076|39588,7134601216,5204|54068|54544|58844,7999590400,15134191616,235570404
2026-07-19T20:45:53.3847699Z,11164|34544|35076|39588,5650636800,5204|54068|54544|58844,6909911040,12560547840,235570404
2026-07-19T20:45:55.5153527Z,11164|34544|35076|39588,6208434176,5204|54068|54544|58844,6475161600,12683595776,235570404
2026-07-19T20:45:57.6110299Z,11164|34544|35076|39588,6544658432,5204|54068|54544|58844,7115038720,13659697152,235570404
2026-07-19T20:45:59.7182583Z,11164|34544|35076|39588,5339787264,5204|54068|54544|58844,6186463232,11526250496,235570404
2026-07-19T20:46:01.8396335Z,11164|34544|35076|39588,10224431104,5204|54068|54544|58844,12014759936,22239191040,235570404
2026-07-19T20:46:03.9180720Z,11164|34544|35076|39588,11451166720,5204|54068|54544|58844,12753567744,24204734464,235570404
2026-07-19T20:46:06.0476583Z,11164|34544|35076|39588,12386152448,5204|54068|54544|58844,14517616640,26903769088,235570404
2026-07-19T20:46:08.1622049Z,11164|34544|35076|39588,13648424960,5204|54068|54544|58844,15613452288,29261877248,235570404
2026-07-19T20:46:10.3567939Z,11164|34544|35076|39588,11249360896,5204|54068|54544|58844,13065748480,24315109376,235570404
2026-07-19T20:46:12.5457612Z,11164|34544|35076|39588,5658546176,5204|54068|54544|58844,6105513984,11764060160,235570404
2026-07-19T20:46:14.6652275Z,11164|34544|35076|39588,6860283904,5204|54068|54544|58844,7421648896,14281932800,235570404
2026-07-19T20:46:16.7913191Z,11164|34544|35076|39588,5093310464,5204|54068|54544|58844,5462482944,10555793408,235570404
2026-07-19T20:46:18.9265252Z,11164|34544|35076|39588,7056814080,5204|54068|54544|58844,6901514240,13958328320,239454001
2026-07-19T20:46:21.0699546Z,11164|34544|35076|39588,7551016960,5204|54068|54544|58844,7420547072,14971564032,239454001
2026-07-19T20:46:23.2425676Z,11164|34544|35076|39588,5271867392,5204|54068|54544|58844,5340893184,10612760576,239454001
2026-07-19T20:46:25.3545564Z,11164|34544|35076|39588,7254380544,5204|54068|54544|58844,6782459904,14036840448,239454001
2026-07-19T20:46:27.4829455Z,11164|34544|35076|39588,4978446336,5204|54068|54544|58844,7123640320,12102086656,239454001
2026-07-19T20:46:29.5750161Z,11164|34544|35076|39588,6500184064,5204|54068|54544|58844,6031310848,12531494912,239454001
2026-07-19T20:46:31.7126290Z,11164|34544|35076|39588,7056769024,5204|54068|54544|58844,7618592768,14675361792,239454001
2026-07-19T20:46:33.9234805Z,11164|34544|35076|39588,5273952256,5204|54068|54544|58844,5525344256,10799296512,239454001
2026-07-19T20:46:36.0764896Z,11164|34544|35076|39588,7058337792,5204|54068|54544|58844,7244312576,14302650368,239454001
2026-07-19T20:46:38.2195167Z,11164|34544|35076|39588,4528390144,5204|54068|54544|58844,7618519040,12146909184,239454001
2026-07-19T20:46:40.2888915Z,11164|34544|35076|39588,5471055872,5204|54068|54544|58844,5872758784,11343814656,239454001
2026-07-19T20:46:42.4308682Z,11164|34544|35076|39588,6564925440,5204|54068|54544|58844,7125372928,13690298368,239454001
2026-07-19T20:46:44.5160099Z,11164|34544|35076|39588,4851163136,5204|54068|54544|58844,5441314816,10292477952,239454001
2026-07-19T20:46:46.7145553Z,11164|34544|35076|39588,6861254656,5204|54068|54544|58844,6427480064,13288734720,239454001
2026-07-19T20:46:48.8417628Z,11164|34544|35076|39588,4598456320,5204|54068|54544|58844,4750970880,9349427200,239454001
2026-07-19T20:46:50.9762820Z,11164|34544|35076|39588,6568394752,5204|54068|54544|58844,7473324032,14041718784,239526731
2026-07-19T20:46:53.1097523Z,11164|34544|35076|39588,7157870592,5204|54068|54544|58844,8012996608,15170867200,239526731
2026-07-19T20:46:55.2567573Z,11164|34544|35076|39588,5572382720,5204|54068|54544|58844,5867937792,11440320512,239526731
2026-07-19T20:46:57.3775064Z,11164|34544|35076|39588,6566117376,5204|54068|54544|58844,7125536768,13691654144,239526731
2026-07-19T20:46:59.4945554Z,11164|34544|35076|39588,4255133696,5204|54068|54544|58844,5065711616,9320845312,239526731
2026-07-19T20:47:01.6274224Z,11164|34544|35076|39588,7971270656,5204|54068|54544|58844,9187737600,17159008256,239526731
2026-07-19T20:47:03.7549889Z,11164|34544|35076|39588,10488283136,5204|54068|54544|58844,10908176384,21396459520,239526731
2026-07-19T20:47:05.8979176Z,11164|34544|35076|39588,11832229888,5204|54068|54544|58844,14078066688,25910296576,239526731
2026-07-19T20:47:08.0534415Z,11164|34544|35076|39588,12869660672,5204|54068|54544|58844,15273119744,28142780416,239526731
2026-07-19T20:47:10.1734833Z,11164|34544|35076|39588,13670563840,5204|54068|54544|58844,15767351296,29437915136,239526731
2026-07-19T20:47:12.3326251Z,11164|34544|35076|39588,5269688320,5204|54068|54544|58844,6071513088,11341201408,239526731
2026-07-19T20:47:14.4846602Z,11164|34544|35076|39588,6853074944,5204|54068|54544|58844,7560953856,14414028800,239526731
2026-07-19T20:47:16.6462631Z,11164|34544|35076|39588,4134809600,5204|54068|54544|58844,5282254848,9417064448,239526731
2026-07-19T20:47:18.8576393Z,11164|34544|35076|39588,6185345024,5204|54068|54544|58844,6364549120,12549894144,239526731
2026-07-19T20:47:20.9718321Z,11164|34544|35076|39588,7475482624,5204|54068|54544|58844,7562072064,15037554688,239526731
2026-07-19T20:47:23.0878936Z,11164|34544|35076|39588,5185437696,5204|54068|54544|58844,4826963968,10012401664,243409345
2026-07-19T20:47:25.2377595Z,11164|34544|35076|39588,6761328640,5204|54068|54544|58844,6226898944,12988227584,243409345
2026-07-19T20:47:27.3740999Z,11164|34544|35076|39588,7153807360,5204|54068|54544|58844,7264886784,14418694144,243409345
2026-07-19T20:47:29.5264383Z,11164|34544|35076|39588,5076586496,5204|54068|54544|58844,6171488256,11248074752,243409345
2026-07-19T20:47:31.6688168Z,11164|34544|35076|39588,6956376064,5204|54068|54544|58844,7060545536,14016921600,243409345
2026-07-19T20:47:33.8177190Z,11164|34544|35076|39588,4749422592,5204|54068|54544|58844,5600329728,10349752320,243409345
2026-07-19T20:47:35.9562388Z,11164|34544|35076|39588,6484627456,5204|54068|54544|58844,6582849536,13067476992,243409345
2026-07-19T20:47:38.0730552Z,11164|34544|35076|39588,6957993984,5204|54068|54544|58844,7759138816,14717132800,243409345
2026-07-19T20:47:40.1664029Z,11164|34544|35076|39588,5410447360,5204|54068|54544|58844,6583037952,11993485312,243409345
2026-07-19T20:47:42.3136856Z,11164|34544|35076|39588,6464696320,5204|54068|54544|58844,7265497088,13730193408,243409345
2026-07-19T20:47:44.4363454Z,11164|34544|35076|39588,4649463808,5204|54068|54544|58844,5184851968,9834315776,243409345
2026-07-19T20:47:46.5072833Z,11164|34544|35076|39588,6062764032,5204|54068|54544|58844,6653272064,12716036096,243409345
2026-07-19T20:47:48.6402795Z,11164|34544|35076|39588,6766604288,5204|54068|54544|58844,7265017856,14031622144,243409345
2026-07-19T20:47:50.7204792Z,11164|34544|35076|39588,5855256576,5204|54068|54544|58844,7257366528,13112623104,243409345
2026-07-19T20:47:52.8660086Z,11164|34544|35076|39588,7057657856,5204|54068|54544|58844,8153354240,15211012096,243409345
2026-07-19T20:47:54.9609675Z,11164|34544|35076|39588,5476552704,5204|54068|54544|58844,6468182016,11944734720,243481920
2026-07-19T20:47:57.0870048Z,11164|34544|35076|39588,6465945600,5204|54068|54544|58844,6566830080,13032775680,243481920
2026-07-19T20:47:59.1635831Z,11164|34544|35076|39588,3899899904,5204|54068|54544|58844,6487855104,10387755008,243481920
2026-07-19T20:48:01.3177893Z,11164|34544|35076|39588,5818105856,5204|54068|54544|58844,7054913536,12873019392,243481920
2026-07-19T20:48:03.4305848Z,11164|34544|35076|39588,10856546304,5204|54068|54544|58844,12896251904,23752798208,243481920
2026-07-19T20:48:05.5536655Z,11164|34544|35076|39588,11731771392,5204|54068|54544|58844,13393158144,25124929536,243481920
2026-07-19T20:48:07.7013535Z,11164|34544|35076|39588,13081010176,5204|54068|54544|58844,15135047680,28216057856,243481920
2026-07-19T20:48:09.8677843Z,11164|34544|35076|39588,13565571072,5204|54068|54544|58844,15772815360,29338386432,243481920
2026-07-19T20:48:12.0393335Z,11164|34544|35076|39588,5259771904,5204|54068|54544|58844,7538876416,12798648320,243481920
2026-07-19T20:48:14.1750009Z,11164|34544|35076|39588,5727780864,5204|54068|54544|58844,6353137664,12080918528,243481920
2026-07-19T20:48:16.2595377Z,11164|34544|35076|39588,6759890944,5204|54068|54544|58844,7565127680,14325018624,243481920
2026-07-19T20:48:18.3932802Z,11164|34544|35076|39588,6257541120,5204|54068|54544|58844,6075494400,12333035520,243481920
2026-07-19T20:48:20.5786288Z,11164|34544|35076|39588,7451279360,5204|54068|54544|58844,7565750272,15017029632,243481920
2026-07-19T20:48:22.6928208Z,11164|34544|35076|39588,6101921792,5204|54068|54544|58844,7407599616,13509521408,243481920
2026-07-19T20:48:24.8137175Z,11164|34544|35076|39588,5899829248,5204|54068|54544|58844,6420701184,12320530432,243481920
2026-07-19T20:48:26.9408790Z,11164|34544|35076|39588,7154442240,5204|54068|54544|58844,7268474880,14422917120,247359748
2026-07-19T20:48:29.0250585Z,11164|34544|35076|39588,4974247936,5204|54068|54544|58844,5582323712,10556571648,247359748
2026-07-19T20:48:31.1508118Z,11164|34544|35076|39588,6492250112,5204|54068|54544|58844,7249158144,13741408256,247359748
2026-07-19T20:48:33.2606660Z,11164|34544|35076|39588,6956896256,5204|54068|54544|58844,7763324928,14720221184,247359748
2026-07-19T20:48:35.3842513Z,11164|34544|35076|39588,5566783488,5204|54068|54544|58844,6225551360,11792334848,247359748
2026-07-19T20:48:37.5244135Z,11164|34544|35076|39588,6958661632,5204|54068|54544|58844,7763742720,14722404352,247359748
2026-07-19T20:48:39.6800012Z,11164|34544|35076|39588,4655804416,5204|54068|54544|58844,6086811648,10742616064,247359748
2026-07-19T20:48:41.8449211Z,11164|34544|35076|39588,5766012928,5204|54068|54544|58844,6064623616,11830636544,247359748
2026-07-19T20:48:43.9992134Z,11164|34544|35076|39588,5983830016,5204|54068|54544|58844,7273910272,13257740288,247359748
2026-07-19T20:48:46.1394181Z,11164|34544|35076|39588,5527011328,5204|54068|54544|58844,6127783936,11654795264,247359748
2026-07-19T20:48:48.2358162Z,11164|34544|35076|39588,6761144320,5204|54068|54544|58844,7270072320,14031216640,247359748
2026-07-19T20:48:50.3743881Z,11164|34544|35076|39588,5740154880,5204|54068|54544|58844,6723780608,12463935488,247359748
2026-07-19T20:48:52.4893368Z,11164|34544|35076|39588,6358888448,5204|54068|54544|58844,8159371264,14518259712,247359748
2026-07-19T20:48:54.5596433Z,11164|34544|35076|39588,7072309248,5204|54068|54544|58844,5979058176,13051367424,247359748
2026-07-19T20:48:56.7291324Z,11164|34544|35076|39588,5797085184,5204|54068|54544|58844,6854160384,12651245568,247359748
2026-07-19T20:48:58.8221650Z,11164|34544|35076|39588,6459658240,5204|54068|54544|58844,7270195200,13729853440,247432346
2026-07-19T20:49:00.9495722Z,11164|34544|35076|39588,5244891136,5204|54068|54544|58844,6292291584,11537182720,247432346
2026-07-19T20:49:03.0653689Z,11164|34544|35076|39588,10360684544,5204|54068|54544|58844,12224315392,22584999936,247432346
2026-07-19T20:49:05.1429284Z,11164|34544|35076|39588,11084197888,5204|54068|54544|58844,12915081216,23999279104,247432346
2026-07-19T20:49:07.2573702Z,11164|34544|35076|39588,12222853120,5204|54068|54544|58844,14669377536,26892230656,247432346
2026-07-19T20:49:09.3530275Z,11164|34544|35076|39588,13565857792,5204|54068|54544|58844,15766126592,29331984384,247432346
2026-07-19T20:49:11.5352073Z,11164|34544|35076|39588,11047804928,5204|54068|54544|58844,13092659200,24140464128,247432346
2026-07-19T20:49:13.6788493Z,11164|34544|35076|39588,5466333184,5204|54068|54544|58844,6320771072,11787104256,247432346
2026-07-19T20:49:15.8009907Z,11164|34544|35076|39588,6746066944,5204|54068|54544|58844,7539134464,14285201408,247432346
2026-07-19T20:49:17.9295456Z,11164|34544|35076|39588,4861358080,5204|54068|54544|58844,5852487680,10713845760,247432346
2026-07-19T20:49:20.0725622Z,11164|34544|35076|39588,6993842176,5204|54068|54544|58844,6953242624,13947084800,247432346
2026-07-19T20:49:22.1980439Z,11164|34544|35076|39588,7437475840,5204|54068|54544|58844,7540535296,14978011136,247432346
2026-07-19T20:49:24.3506000Z,11164|34544|35076|39588,5441880064,5204|54068|54544|58844,5566312448,11008192512,247432346
2026-07-19T20:49:26.4844135Z,11164|34544|35076|39588,7140741120,5204|54068|54544|58844,6543687680,13684428800,247432346
2026-07-19T20:49:28.5781403Z,11164|34544|35076|39588,4673097728,5204|54068|54544|58844,7248883712,11921981440,247432346
2026-07-19T20:49:30.7012137Z,11164|34544|35076|39588,6028214272,5204|54068|54544|58844,5981802496,12010016768,251490520
2026-07-19T20:49:32.8518814Z,11164|34544|35076|39588,6943371264,5204|54068|54544|58844,7739191296,14682562560,251490520
2026-07-19T20:49:35.0245454Z,11164|34544|35076|39588,5273243648,5204|54068|54544|58844,6053064704,11326308352,251490520
2026-07-19T20:49:37.1375320Z,11164|34544|35076|39588,6945341440,5204|54068|54544|58844,6534377472,13479718912,251490520
2026-07-19T20:49:39.2644377Z,11164|34544|35076|39588,4666728448,5204|54068|54544|58844,7747366912,12414095360,251490520
2026-07-19T20:49:41.4069254Z,11164|34544|35076|39588,5662285824,5204|54068|54544|58844,6050975744,11713261568,251490520
2026-07-19T20:49:43.5401314Z,11164|34544|35076|39588,6451847168,5204|54068|54544|58844,7245615104,13697462272,251490520
2026-07-19T20:49:45.6840587Z,11164|34544|35076|39588,4765655040,5204|54068|54544|58844,5677715456,10443370496,251490520
2026-07-19T20:49:47.8679911Z,11164|34544|35076|39588,6748295168,5204|54068|54544|58844,7246745600,13995040768,251490520
2026-07-19T20:49:49.9746524Z,11164|34544|35076|39588,4640272384,5204|54068|54544|58844,5361283072,10001555456,251490520
2026-07-19T20:49:52.1166198Z,11164|34544|35076|39588,6590660608,5204|54068|54544|58844,7719063552,14309724160,251490520
2026-07-19T20:49:54.2412849Z,11164|34544|35076|39588,7044485120,5204|54068|54544|58844,8135565312,15180050432,251490520
2026-07-19T20:49:56.3311220Z,11164|34544|35076|39588,5813059584,5204|54068|54544|58844,6499782656,12312842240,251490520
2026-07-19T20:49:58.4745605Z,11164|34544|35076|39588,6450561024,5204|54068|54544|58844,7246852096,13697413120,251490520
2026-07-19T20:50:00.5832312Z,11164|34544|35076|39588,4361555968,5204|54068|54544|58844,5667254272,10028810240,251490520
2026-07-19T20:50:02.6794593Z,11164|34544|35076|39588,8193126400,5204|54068|54544|58844,9705848832,17898975232,255382210
2026-07-19T20:50:04.8188699Z,11164|34544|35076|39588,11855405056,5204|54068|54544|58844,12775133184,24630538240,255382210
2026-07-19T20:50:06.9554765Z,11164|34544|35076|39588,12308586496,5204|54068|54544|58844,14356275200,26664861696,255382210
2026-07-19T20:50:09.0826201Z,11164|34544|35076|39588,13566181376,5204|54068|54544|58844,15048232960,28614414336,255382210
2026-07-19T20:50:11.1797474Z,11164|34544|35076|39588,11989389312,5204|54068|54544|58844,15847690240,27837079552,255382210
2026-07-19T20:50:13.3402868Z,11164|34544|35076|39588,5654441984,5204|54068|54544|58844,6228025344,11882467328,255382210
2026-07-19T20:50:15.4675987Z,11164|34544|35076|39588,6750519296,5204|54068|54544|58844,7620628480,14371147776,255382210
2026-07-19T20:50:17.5968437Z,11164|34544|35076|39588,4468809728,5204|54068|54544|58844,5338365952,9807175680,255382210
2026-07-19T20:50:19.7004280Z,11164|34544|35076|39588,6153867264,5204|54068|54544|58844,6519103488,12672970752,255382210
2026-07-19T20:50:21.8044065Z,11164|34544|35076|39588,7443152896,5204|54068|54544|58844,7620640768,15063793664,255382210
2026-07-19T20:50:23.9423721Z,11164|34544|35076|39588,4567859200,5204|54068|54544|58844,5066100736,9633959936,255382210
2026-07-19T20:50:26.0807716Z,11164|34544|35076|39588,6769377280,5204|54068|54544|58844,6123610112,12892987392,255382210
2026-07-19T20:50:28.2284922Z,11164|34544|35076|39588,7145779200,5204|54068|54544|58844,7322939392,14468718592,255382210
2026-07-19T20:50:30.3801385Z,11164|34544|35076|39588,5086343168,5204|54068|54544|58844,6129164288,11215507456,255382210
2026-07-19T20:50:32.4719305Z,11164|34544|35076|39588,6948147200,5204|54068|54544|58844,7117660160,14065807360,255382210
2026-07-19T20:50:34.6128092Z,11164|34544|35076|39588,4713398272,5204|54068|54544|58844,6730493952,11443892224,255443395
2026-07-19T20:50:36.7008416Z,11164|34544|35076|39588,6348357632,5204|54068|54544|58844,6549213184,12897570816,255443395
2026-07-19T20:50:38.8252511Z,11164|34544|35076|39588,6948737024,5204|54068|54544|58844,7817093120,14765830144,255443395
2026-07-19T20:50:40.9811661Z,11164|34544|35076|39588,5193797632,5204|54068|54544|58844,6821019648,12014817280,255443395
2026-07-19T20:50:43.1091585Z,11164|34544|35076|39588,6453755904,5204|54068|54544|58844,7322771456,13776527360,255443395
2026-07-19T20:50:45.2490054Z,11164|34544|35076|39588,4258271232,5204|54068|54544|58844,5246222336,9504493568,255443395
2026-07-19T20:50:47.3819872Z,11164|34544|35076|39588,6165213184,5204|54068|54544|58844,6882799616,13048012800,255443395
2026-07-19T20:50:49.4899380Z,11164|34544|35076|39588,6741938176,5204|54068|54544|58844,7322468352,14064406528,255443395
2026-07-19T20:50:51.6154750Z,11164|34544|35076|39588,5669765120,5204|54068|54544|58844,7246778368,12916543488,255443395
2026-07-19T20:50:53.7473320Z,11164|34544|35076|39588,7038197760,5204|54068|54544|58844,8211783680,15249981440,255443395
2026-07-19T20:50:55.8748802Z,11164|34544|35076|39588,5273149440,5204|54068|54544|58844,6351253504,11624402944,255443395
2026-07-19T20:50:57.9575899Z,11164|34544|35076|39588,6117801984,5204|54068|54544|58844,6622330880,12740132864,255443395
2026-07-19T20:51:00.0673108Z,11164|34544|35076|39588,6444515328,5204|54068|54544|58844,5638430720,12082946048,255443395
2026-07-19T20:51:02.1786666Z,11164|34544|35076|39588,5769625600,5204|54068|54544|58844,7019528192,12789153792,255443395
2026-07-19T20:51:04.2838007Z,11164|34544|35076|39588,10874884096,5204|54068|54544|58844,12929581056,23804465152,255443395
2026-07-19T20:51:06.4468277Z,11164|34544|35076|39588,11674083328,5204|54068|54544|58844,13274832896,24948916224,259331687
2026-07-19T20:51:08.6719678Z,11164|34544|35076|39588,12979924992,5204|54068|54544|58844,15301672960,28281597952,259331687
2026-07-19T20:51:10.7847249Z,11164|34544|35076|39588,13565689856,5204|54068|54544|58844,15855566848,29421256704,259331687
2026-07-19T20:51:12.9227619Z,11164|34544|35076|39588,5543284736,5204|54068|54544|58844,7818625024,13361909760,259331687
2026-07-19T20:51:15.0600452Z,11164|34544|35076|39588,5484175360,5204|54068|54544|58844,7120896000,12605071360,259331687
2026-07-19T20:51:17.1489045Z,11164|34544|35076|39588,6749466624,5204|54068|54544|58844,7627567104,14377033728,259331687
2026-07-19T20:51:19.3011400Z,11164|34544|35076|39588,6103339008,5204|54068|54544|58844,6035816448,12139155456,259331687
2026-07-19T20:51:21.4681306Z,11164|34544|35076|39588,7442001920,5204|54068|54544|58844,7627862016,15069863936,259331687
2026-07-19T20:51:23.5442435Z,11164|34544|35076|39588,5521010688,5204|54068|54544|58844,7639683072,13160693760,259331687
2026-07-19T20:51:25.6576548Z,11164|34544|35076|39588,5887901696,5204|54068|54544|58844,6432026624,12319928320,259331687
2026-07-19T20:51:27.7585517Z,11164|34544|35076|39588,7144935424,5204|54068|54544|58844,7330082816,14475018240,259331687
2026-07-19T20:51:29.9618202Z,11164|34544|35076|39588,4634869760,5204|54068|54544|58844,5647421440,10282291200,259331687
2026-07-19T20:51:32.1402444Z,11164|34544|35076|39588,6247088128,5204|54068|54544|58844,7278522368,13525610496,259331687
2026-07-19T20:51:34.2779424Z,11164|34544|35076|39588,6958952448,5204|54068|54544|58844,7822417920,14781370368,259331687
2026-07-19T20:51:36.4127347Z,11164|34544|35076|39588,5719863296,5204|54068|54544|58844,6726467584,12446330880,259331687
2026-07-19T20:51:38.5419590Z,11164|34544|35076|39588,6950666240,5204|54068|54544|58844,7822381056,14773047296,259397563
2026-07-19T20:51:40.6374127Z,11164|34544|35076|39588,4469506048,5204|54068|54544|58844,6250627072,10720133120,259397563
2026-07-19T20:51:42.8485090Z,11164|34544|35076|39588,5769228288,5204|54068|54544|58844,6188498944,11957727232,259397563
2026-07-19T20:51:44.9494254Z,11164|34544|35076|39588,6455971840,5204|54068|54544|58844,7261356032,13717327872,259397563
2026-07-19T20:51:47.0395681Z,11164|34544|35076|39588,5953691648,5204|54068|54544|58844,5999001600,11952693248,259397563
2026-07-19T20:51:49.1760305Z,11164|34544|35076|39588,6752862208,5204|54068|54544|58844,7222206464,13975068672,259397563
2026-07-19T20:51:51.3138451Z,11164|34544|35076|39588,5536559104,5204|54068|54544|58844,6914019328,12450578432,259397563
2026-07-19T20:51:53.4498226Z,11164|34544|35076|39588,6349455360,5204|54068|54544|58844,8095440896,14444896256,259397563
2026-07-19T20:51:55.5422089Z,11164|34544|35076|39588,7049641984,5204|54068|54544|58844,6201573376,13251215360,259397563
2026-07-19T20:51:57.7387075Z,11164|34544|35076|39588,5248552960,5204|54068|54544|58844,6855331840,12103884800,259397563
2026-07-19T20:51:59.8392008Z,11164|34544|35076|39588,6455054336,5204|54068|54544|58844,7197245440,13652299776,259397563
2026-07-19T20:52:01.9721862Z,11164|34544|35076|39588,5286526976,5204|54068|54544|58844,6395719680,11682246656,259397563
2026-07-19T20:52:04.0815634Z,11164|34544|35076|39588,10863906816,5204|54068|54544|58844,12354199552,23218106368,259397563
2026-07-19T20:52:06.1997977Z,11164|34544|35076|39588,11221778432,5204|54068|54544|58844,12927209472,24148987904,259397563
2026-07-19T20:52:08.3032024Z,11164|34544|35076|39588,12362653696,5204|54068|54544|58844,14779338752,27141992448,259397563
2026-07-19T20:52:10.4450484Z,11164|34544|35076|39588,13684281344,5204|54068|54544|58844,15783170048,29467451392,263282174
2026-07-19T20:52:12.6462603Z,11164|34544|35076|39588,10168881152,5204|54068|54544|58844,12011253760,22180134912,263282174
2026-07-19T20:52:14.7932430Z,11164|34544|35076|39588,6042353664,5204|54068|54544|58844,6121476096,12163829760,263282174
2026-07-19T20:52:16.9256430Z,11164|34544|35076|39588,6747070464,5204|54068|54544|58844,7445590016,14192660480,263282174
2026-07-19T20:52:19.1056188Z,11164|34544|35076|39588,5156093952,5204|54068|54544|58844,5607153664,10763247616,263282174
2026-07-19T20:52:21.2324312Z,11164|34544|35076|39588,6145064960,5204|54068|54544|58844,6962802688,13107867648,263282174
2026-07-19T20:52:23.3704266Z,11164|34544|35076|39588,7439544320,5204|54068|54544|58844,7445856256,14885400576,263282174
2026-07-19T20:52:25.4704561Z,11164|34544|35076|39588,5551763456,5204|54068|54544|58844,5854826496,11406589952,263282174
2026-07-19T20:52:27.6108252Z,11164|34544|35076|39588,7142207488,5204|54068|54544|58844,6447968256,13590175744,263282174
2026-07-19T20:52:29.7723468Z,11164|34544|35076|39588,4943204352,5204|54068|54544|58844,7152185344,12095389696,263282174
2026-07-19T20:52:31.8593454Z,11164|34544|35076|39588,6244741120,5204|54068|54544|58844,6293815296,12538556416,263282174
2026-07-19T20:52:33.9709636Z,11164|34544|35076|39588,6944571392,5204|54068|54544|58844,7642959872,14587531264,263282174
2026-07-19T20:52:36.1014958Z,11164|34544|35076|39588,5453475840,5204|54068|54544|58844,5954080768,11407556608,263282174
2026-07-19T20:52:38.2264496Z,11164|34544|35076|39588,6945312768,5204|54068|54544|58844,6436134912,13381447680,263282174
2026-07-19T20:52:40.3404697Z,11164|34544|35076|39588,4663054336,5204|54068|54544|58844,7656112128,12319166464,263282174
2026-07-19T20:52:42.4632087Z,11164|34544|35076|39588,5269110784,5204|54068|54544|58844,5929410560,11198521344,263353906
2026-07-19T20:52:44.6114515Z,11164|34544|35076|39588,6450741248,5204|54068|54544|58844,7148425216,13599166464,263353906
2026-07-19T20:52:46.7919993Z,11164|34544|35076|39588,5058682880,5204|54068|54544|58844,5558452224,10617135104,263353906
2026-07-19T20:52:48.9487468Z,11164|34544|35076|39588,6747447296,5204|54068|54544|58844,7149060096,13896507392,263353906
2026-07-19T20:52:51.0462485Z,11164|34544|35076|39588,4572884992,5204|54068|54544|58844,5163577344,9736462336,263353906
2026-07-19T20:52:53.1752255Z,11164|34544|35076|39588,6432833536,5204|54068|54544|58844,7510962176,13943795712,263353906
2026-07-19T20:52:55.3153019Z,11164|34544|35076|39588,7044153344,5204|54068|54544|58844,8039927808,15084081152,263353906
2026-07-19T20:52:57.4488561Z,11164|34544|35076|39588,5751017472,5204|54068|54544|58844,6003204096,11754221568,263353906
2026-07-19T20:52:59.5546131Z,11164|34544|35076|39588,6450810880,5204|54068|54544|58844,7149785088,13600595968,263353906
2026-07-19T20:53:01.7227944Z,11164|34544|35076|39588,4274950144,5204|54068|54544|58844,5440638976,9715589120,263353906
