field_uid,field_name,record_kind,data_family,source_table,source_field,entity_scope,semantic_role,field_role,pit_status,materialization_status,search_status,recommended_routes,information_status,information_qualified,core_pack_selected,coverage,sample_unique,normalized_entropy,temporal_change_rate,semantic_support_group,qualification_state,qualification_reason,raw_generator_exposure,blocked_reason
source::cn_source::cash_flow_sheet_report_em::BANKSECURITY_LEND_REDUCE,cash_flow_sheet_report_em.BANKSECURITY_LEND_REDUCE,SOURCE_FIELD,fundamental_cashflow_sheet,cash_flow_sheet_report_em,BANKSECURITY_LEND_REDUCE,STOCK_REPORT_PERIOD,FUNDAMENTAL_LEVEL|FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_DIRECTLY_EXPOSED,SLOW_XS_LEVEL|SLOW_TEMPORAL_CHANGE|DISCLOSURE_EVENT,SOURCE_QUALIFICATION_EVIDENCE_LOW_COVERAGE_ARCHIVE,False,False,0.0002738807,,,,,LOW_COVERAGE_ARCHIVE,coverage below 0.10 without asserted applicability,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
source::cn_source::cash_flow_sheet_report_em::BANKSECURITY_LEND_REDUCE_YOY,cash_flow_sheet_report_em.BANKSECURITY_LEND_REDUCE_YOY,SOURCE_FIELD,fundamental_cashflow_sheet,cash_flow_sheet_report_em,BANKSECURITY_LEND_REDUCE_YOY,STOCK_REPORT_PERIOD,FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_DIRECTLY_EXPOSED,SLOW_TEMPORAL_CHANGE|DISCLOSURE_EVENT,SOURCE_QUALIFICATION_EVIDENCE_LOW_COVERAGE_ARCHIVE,False,False,0.0001157242,,,,,LOW_COVERAGE_ARCHIVE,coverage below 0.10 without asserted applicability,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
source::cn_source::cash_flow_sheet_report_em::BANKSECURITY_REPO_ADD,cash_flow_sheet_report_em.BANKSECURITY_REPO_ADD,SOURCE_FIELD,fundamental_cashflow_sheet,cash_flow_sheet_report_em,BANKSECURITY_REPO_ADD,STOCK_REPORT_PERIOD,FUNDAMENTAL_LEVEL|FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_DIRECTLY_EXPOSED,SLOW_XS_LEVEL|SLOW_TEMPORAL_CHANGE|DISCLOSURE_EVENT,SOURCE_QUALIFICATION_EVIDENCE_LOW_COVERAGE_ARCHIVE,False,False,0.0002700232,,,,,LOW_COVERAGE_ARCHIVE,coverage below 0.10 without asserted applicability,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
source::cn_source::cash_flow_sheet_report_em::BANKSECURITY_REPO_ADD_YOY,cash_flow_sheet_report_em.BANKSECURITY_REPO_ADD_YOY,SOURCE_FIELD,fundamental_cashflow_sheet,cash_flow_sheet_report_em,BANKSECURITY_REPO_ADD_YOY,STOCK_REPORT_PERIOD,FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_DIRECTLY_EXPOSED,SLOW_TEMPORAL_CHANGE|DISCLOSURE_EVENT,SOURCE_QUALIFICATION_EVIDENCE_LOW_COVERAGE_ARCHIVE,False,False,0.0000925794,,,,,LOW_COVERAGE_ARCHIVE,coverage below 0.10 without asserted applicability,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
source::cn_source::cash_flow_sheet_report_em::BANKSECURITY_REPO_REDUCE,cash_flow_sheet_report_em.BANKSECURITY_REPO_REDUCE,SOURCE_FIELD,fundamental_cashflow_sheet,cash_flow_sheet_report_em,BANKSECURITY_REPO_REDUCE,STOCK_REPORT_PERIOD,FUNDAMENTAL_LEVEL|FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_DIRECTLY_EXPOSED,SLOW_XS_LEVEL|SLOW_TEMPORAL_CHANGE|DISCLOSURE_EVENT,SOURCE_QUALIFICATION_EVIDENCE_LOW_COVERAGE_ARCHIVE,False,False,0.0002121611,,,,,LOW_COVERAGE_ARCHIVE,coverage below 0.10 without asserted applicability,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
source::cn_source::cash_flow_sheet_report_em::BANKSECURITY_REPO_REDUCE_YOY,cash_flow_sheet_report_em.BANKSECURITY_REPO_REDUCE_YOY,SOURCE_FIELD,fundamental_cashflow_sheet,cash_flow_sheet_report_em,BANKSECURITY_REPO_REDUCE_YOY,STOCK_REPORT_PERIOD,FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_DIRECTLY_EXPOSED,SLOW_TEMPORAL_CHANGE|DISCLOSURE_EVENT,SOURCE_QUALIFICATION_EVIDENCE_LOW_COVERAGE_ARCHIVE,False,False,0.0000578621,,,,,LOW_COVERAGE_ARCHIVE,coverage below 0.10 without asserted applicability,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
source::cn_source::cash_flow_sheet_report_em::BANKSECURITY_RESALE_ADD,cash_flow_sheet_report_em.BANKSECURITY_RESALE_ADD,SOURCE_FIELD,fundamental_cashflow_sheet,cash_flow_sheet_report_em,BANKSECURITY_RESALE_ADD,STOCK_REPORT_PERIOD,FUNDAMENTAL_LEVEL|FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_DIRECTLY_EXPOSED,SLOW_XS_LEVEL|SLOW_TEMPORAL_CHANGE|DISCLOSURE_EVENT,SOURCE_QUALIFICATION_EVIDENCE_LOW_COVERAGE_ARCHIVE,False,False,0.0002121611,,,,,LOW_COVERAGE_ARCHIVE,coverage below 0.10 without asserted applicability,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
source::cn_source::cash_flow_sheet_report_em::BANKSECURITY_RESALE_ADD_YOY,cash_flow_sheet_report_em.BANKSECURITY_RESALE_ADD_YOY,SOURCE_FIELD,fundamental_cashflow_sheet,cash_flow_sheet_report_em,BANKSECURITY_RESALE_ADD_YOY,STOCK_REPORT_PERIOD,FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_DIRECTLY_EXPOSED,SLOW_TEMPORAL_CHANGE|DISCLOSURE_EVENT,SOURCE_QUALIFICATION_EVIDENCE_LOW_COVERAGE_ARCHIVE,False,False,0.0000540046,,,,,LOW_COVERAGE_ARCHIVE,coverage below 0.10 without asserted applicability,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
source::cn_source::cash_flow_sheet_report_em::BANKSECURITY_RESALE_REDUCE,cash_flow_sheet_report_em.BANKSECURITY_RESALE_REDUCE,SOURCE_FIELD,fundamental_cashflow_sheet,cash_flow_sheet_report_em,BANKSECURITY_RESALE_REDUCE,STOCK_REPORT_PERIOD,FUNDAMENTAL_LEVEL|FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_DIRECTLY_EXPOSED,SLOW_XS_LEVEL|SLOW_TEMPORAL_CHANGE|DISCLOSURE_EVENT,SOURCE_QUALIFICATION_EVIDENCE_LOW_COVERAGE_ARCHIVE,False,False,0.0002700232,,,,,LOW_COVERAGE_ARCHIVE,coverage below 0.10 without asserted applicability,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
source::cn_source::cash_flow_sheet_report_em::BANKSECURITY_RESALE_REDUCE_YOY,cash_flow_sheet_report_em.BANKSECURITY_RESALE_REDUCE_YOY,SOURCE_FIELD,fundamental_cashflow_sheet,cash_flow_sheet_report_em,BANKSECURITY_RESALE_REDUCE_YOY,STOCK_REPORT_PERIOD,FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_DIRECTLY_EXPOSED,SLOW_TEMPORAL_CHANGE|DISCLOSURE_EVENT,SOURCE_QUALIFICATION_EVIDENCE_LOW_COVERAGE_ARCHIVE,False,False,0.0001080093,,,,,LOW_COVERAGE_ARCHIVE,coverage below 0.10 without asserted applicability,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
source::cn_source::cash_flow_sheet_report_em::BEGIN_CASH,cash_flow_sheet_report_em.BEGIN_CASH,SOURCE_FIELD,fundamental_cashflow_sheet,cash_flow_sheet_report_em,BEGIN_CASH,STOCK_REPORT_PERIOD,FUNDAMENTAL_LEVEL|FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_DIRECTLY_EXPOSED,SLOW_XS_LEVEL|SLOW_TEMPORAL_CHANGE|DISCLOSURE_EVENT,SOURCE_QUALIFICATION_EVIDENCE_SEMANTICS_UNRESOLVED,False,False,0.5510131656,,,,,SEMANTICS_UNRESOLVED,"unit, period, sign, or field semantics are not asserted from exact local evidence",False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
source::cn_source::cash_flow_sheet_report_em::BEGIN_CASH_EQUIVALENTS,cash_flow_sheet_report_em.BEGIN_CASH_EQUIVALENTS,SOURCE_FIELD,fundamental_cashflow_sheet,cash_flow_sheet_report_em,BEGIN_CASH_EQUIVALENTS,STOCK_REPORT_PERIOD,FUNDAMENTAL_LEVEL|FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_DIRECTLY_EXPOSED,SLOW_XS_LEVEL|SLOW_TEMPORAL_CHANGE|DISCLOSURE_EVENT,SOURCE_QUALIFICATION_EVIDENCE_LOW_COVERAGE_ARCHIVE,False,False,0.0297372674,,,,,LOW_COVERAGE_ARCHIVE,coverage below 0.10 without asserted applicability,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
source::cn_source::cash_flow_sheet_report_em::BEGIN_CASH_EQUIVALENTS_YOY,cash_flow_sheet_report_em.BEGIN_CASH_EQUIVALENTS_YOY,SOURCE_FIELD,fundamental_cashflow_sheet,cash_flow_sheet_report_em,BEGIN_CASH_EQUIVALENTS_YOY,STOCK_REPORT_PERIOD,FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_DIRECTLY_EXPOSED,SLOW_TEMPORAL_CHANGE|DISCLOSURE_EVENT,SOURCE_QUALIFICATION_EVIDENCE_LOW_COVERAGE_ARCHIVE,False,False,0.0097786967,,,,,LOW_COVERAGE_ARCHIVE,coverage below 0.10 without asserted applicability,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
source::cn_source::cash_flow_sheet_report_em::BEGIN_CASH_YOY,cash_flow_sheet_report_em.BEGIN_CASH_YOY,SOURCE_FIELD,fundamental_cashflow_sheet,cash_flow_sheet_report_em,BEGIN_CASH_YOY,STOCK_REPORT_PERIOD,FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_DIRECTLY_EXPOSED,SLOW_TEMPORAL_CHANGE|DISCLOSURE_EVENT,SOURCE_QUALIFICATION_EVIDENCE_SEMANTICS_UNRESOLVED,False,False,0.4910911637,,,,,SEMANTICS_UNRESOLVED,"unit, period, sign, or field semantics are not asserted from exact local evidence",False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
source::cn_source::cash_flow_sheet_report_em::BEGIN_CCE,cash_flow_sheet_report_em.BEGIN_CCE,SOURCE_FIELD,fundamental_cashflow_sheet,cash_flow_sheet_report_em,BEGIN_CCE,STOCK_REPORT_PERIOD,FUNDAMENTAL_LEVEL|FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_DIRECTLY_EXPOSED,SLOW_XS_LEVEL|SLOW_TEMPORAL_CHANGE|DISCLOSURE_EVENT,SOURCE_QUALIFICATION_EVIDENCE_SEMANTICS_UNRESOLVED,False,False,0.9071004525,,,,,SEMANTICS_UNRESOLVED,"unit, period, sign, or field semantics are not asserted from exact local evidence",False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
source::cn_source::cash_flow_sheet_report_em::BEGIN_CCE_YOY,cash_flow_sheet_report_em.BEGIN_CCE_YOY,SOURCE_FIELD,fundamental_cashflow_sheet,cash_flow_sheet_report_em,BEGIN_CCE_YOY,STOCK_REPORT_PERIOD,FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_DIRECTLY_EXPOSED,SLOW_TEMPORAL_CHANGE|DISCLOSURE_EVENT,SOURCE_QUALIFICATION_EVIDENCE_SEMANTICS_UNRESOLVED,False,False,0.8240451787,,,,,SEMANTICS_UNRESOLVED,"unit, period, sign, or field semantics are not asserted from exact local evidence",False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
source::cn_source::cash_flow_sheet_report_em::BOND_INTEREST_EXPENSE,cash_flow_sheet_report_em.BOND_INTEREST_EXPENSE,SOURCE_FIELD,fundamental_cashflow_sheet,cash_flow_sheet_report_em,BOND_INTEREST_EXPENSE,STOCK_REPORT_PERIOD,FUNDAMENTAL_LEVEL|FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_DIRECTLY_EXPOSED,SLOW_XS_LEVEL|SLOW_TEMPORAL_CHANGE|DISCLOSURE_EVENT,SOURCE_QUALIFICATION_EVIDENCE_INDUSTRY_SPECIFIC,False,False,0.0032595656,,,,,INDUSTRY_SPECIFIC,native identifier suggests sector scope but unit/applicability contract is unresolved,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
source::cn_source::cash_flow_sheet_report_em::BOND_INTEREST_EXPENSE_YOY,cash_flow_sheet_report_em.BOND_INTEREST_EXPENSE_YOY,SOURCE_FIELD,fundamental_cashflow_sheet,cash_flow_sheet_report_em,BOND_INTEREST_EXPENSE_YOY,STOCK_REPORT_PERIOD,FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_DIRECTLY_EXPOSED,SLOW_TEMPORAL_CHANGE|DISCLOSURE_EVENT,SOURCE_QUALIFICATION_EVIDENCE_INDUSTRY_SPECIFIC,False,False,0.0028043836,,,,,INDUSTRY_SPECIFIC,native identifier suggests sector scope but unit/applicability contract is unresolved,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
source::cn_source::cash_flow_sheet_report_em::BORROW_FUND_ADD,cash_flow_sheet_report_em.BORROW_FUND_ADD,SOURCE_FIELD,fundamental_cashflow_sheet,cash_flow_sheet_report_em,BORROW_FUND_ADD,STOCK_REPORT_PERIOD,FUNDAMENTAL_LEVEL|FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_DIRECTLY_EXPOSED,SLOW_XS_LEVEL|SLOW_TEMPORAL_CHANGE|DISCLOSURE_EVENT,SOURCE_QUALIFICATION_EVIDENCE_LOW_COVERAGE_ARCHIVE,False,False,0.0231949915,,,,,LOW_COVERAGE_ARCHIVE,coverage below 0.10 without asserted applicability,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
source::cn_source::cash_flow_sheet_report_em::BORROW_FUND_ADD_YOY,cash_flow_sheet_report_em.BORROW_FUND_ADD_YOY,SOURCE_FIELD,fundamental_cashflow_sheet,cash_flow_sheet_report_em,BORROW_FUND_ADD_YOY,STOCK_REPORT_PERIOD,FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_DIRECTLY_EXPOSED,SLOW_TEMPORAL_CHANGE|DISCLOSURE_EVENT,SOURCE_QUALIFICATION_EVIDENCE_LOW_COVERAGE_ARCHIVE,False,False,0.0056203397,,,,,LOW_COVERAGE_ARCHIVE,coverage below 0.10 without asserted applicability,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
source::cn_source::cash_flow_sheet_report_em::BORROW_FUND_REDUCE,cash_flow_sheet_report_em.BORROW_FUND_REDUCE,SOURCE_FIELD,fundamental_cashflow_sheet,cash_flow_sheet_report_em,BORROW_FUND_REDUCE,STOCK_REPORT_PERIOD,FUNDAMENTAL_LEVEL|FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_DIRECTLY_EXPOSED,SLOW_XS_LEVEL|SLOW_TEMPORAL_CHANGE|DISCLOSURE_EVENT,SOURCE_QUALIFICATION_EVIDENCE_LOW_COVERAGE_ARCHIVE,False,False,0.0057167765,,,,,LOW_COVERAGE_ARCHIVE,coverage below 0.10 without asserted applicability,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
source::cn_source::cash_flow_sheet_report_em::BORROW_FUND_REDUCE_YOY,cash_flow_sheet_report_em.BORROW_FUND_REDUCE_YOY,SOURCE_FIELD,fundamental_cashflow_sheet,cash_flow_sheet_report_em,BORROW_FUND_REDUCE_YOY,STOCK_REPORT_PERIOD,FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_DIRECTLY_EXPOSED,SLOW_TEMPORAL_CHANGE|DISCLOSURE_EVENT,SOURCE_QUALIFICATION_EVIDENCE_LOW_COVERAGE_ARCHIVE,False,False,0.0016818587,,,,,LOW_COVERAGE_ARCHIVE,coverage below 0.10 without asserted applicability,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
source::cn_source::cash_flow_sheet_report_em::BORROW_REPO_ADD,cash_flow_sheet_report_em.BORROW_REPO_ADD,SOURCE_FIELD,fundamental_cashflow_sheet,cash_flow_sheet_report_em,BORROW_REPO_ADD,STOCK_REPORT_PERIOD,FUNDAMENTAL_LEVEL|FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_DIRECTLY_EXPOSED,SLOW_XS_LEVEL|SLOW_TEMPORAL_CHANGE|DISCLOSURE_EVENT,SOURCE_QUALIFICATION_EVIDENCE_LOW_COVERAGE_ARCHIVE,False,False,0.0062683953,,,,,LOW_COVERAGE_ARCHIVE,coverage below 0.10 without asserted applicability,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
source::cn_source::cash_flow_sheet_report_em::BORROW_REPO_ADD_YOY,cash_flow_sheet_report_em.BORROW_REPO_ADD_YOY,SOURCE_FIELD,fundamental_cashflow_sheet,cash_flow_sheet_report_em,BORROW_REPO_ADD_YOY,STOCK_REPORT_PERIOD,FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_DIRECTLY_EXPOSED,SLOW_TEMPORAL_CHANGE|DISCLOSURE_EVENT,SOURCE_QUALIFICATION_EVIDENCE_LOW_COVERAGE_ARCHIVE,False,False,0.0042316490,,,,,LOW_COVERAGE_ARCHIVE,coverage below 0.10 without asserted applicability,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
source::cn_source::cash_flow_sheet_report_em::BORROW_REPO_REDUCE,cash_flow_sheet_report_em.BORROW_REPO_REDUCE,SOURCE_FIELD,fundamental_cashflow_sheet,cash_flow_sheet_report_em,BORROW_REPO_REDUCE,STOCK_REPORT_PERIOD,FUNDAMENTAL_LEVEL|FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_DIRECTLY_EXPOSED,SLOW_XS_LEVEL|SLOW_TEMPORAL_CHANGE|DISCLOSURE_EVENT,SOURCE_QUALIFICATION_EVIDENCE_LOW_COVERAGE_ARCHIVE,False,False,0.0040117730,,,,,LOW_COVERAGE_ARCHIVE,coverage below 0.10 without asserted applicability,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
source::cn_source::cash_flow_sheet_report_em::BORROW_REPO_REDUCE_YOY,cash_flow_sheet_report_em.BORROW_REPO_REDUCE_YOY,SOURCE_FIELD,fundamental_cashflow_sheet,cash_flow_sheet_report_em,BORROW_REPO_REDUCE_YOY,STOCK_REPORT_PERIOD,FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_DIRECTLY_EXPOSED,SLOW_TEMPORAL_CHANGE|DISCLOSURE_EVENT,SOURCE_QUALIFICATION_EVIDENCE_LOW_COVERAGE_ARCHIVE,False,False,0.0020560337,,,,,LOW_COVERAGE_ARCHIVE,coverage below 0.10 without asserted applicability,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
source::cn_source::cash_flow_sheet_report_em::BUY_FIN_LEASE,cash_flow_sheet_report_em.BUY_FIN_LEASE,SOURCE_FIELD,fundamental_cashflow_sheet,cash_flow_sheet_report_em,BUY_FIN_LEASE,STOCK_REPORT_PERIOD,FUNDAMENTAL_LEVEL|FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_DIRECTLY_EXPOSED,SLOW_XS_LEVEL|SLOW_TEMPORAL_CHANGE|DISCLOSURE_EVENT,SOURCE_QUALIFICATION_EVIDENCE_LOW_COVERAGE_ARCHIVE,False,False,0.0005863361,,,,,LOW_COVERAGE_ARCHIVE,coverage below 0.10 without asserted applicability,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
source::cn_source::cash_flow_sheet_report_em::BUY_FIN_LEASE_YOY,cash_flow_sheet_report_em.BUY_FIN_LEASE_YOY,SOURCE_FIELD,fundamental_cashflow_sheet,cash_flow_sheet_report_em,BUY_FIN_LEASE_YOY,STOCK_REPORT_PERIOD,FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_DIRECTLY_EXPOSED,SLOW_TEMPORAL_CHANGE|DISCLOSURE_EVENT,SOURCE_QUALIFICATION_EVIDENCE_LOW_COVERAGE_ARCHIVE,False,False,0.0003973198,,,,,LOW_COVERAGE_ARCHIVE,coverage below 0.10 without asserted applicability,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
source::cn_source::cash_flow_sheet_report_em::BUY_RESALE_ADD,cash_flow_sheet_report_em.BUY_RESALE_ADD,SOURCE_FIELD,fundamental_cashflow_sheet,cash_flow_sheet_report_em,BUY_RESALE_ADD,STOCK_REPORT_PERIOD,FUNDAMENTAL_LEVEL|FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_DIRECTLY_EXPOSED,SLOW_XS_LEVEL|SLOW_TEMPORAL_CHANGE|DISCLOSURE_EVENT,SOURCE_QUALIFICATION_EVIDENCE_LOW_COVERAGE_ARCHIVE,False,False,0.0023067695,,,,,LOW_COVERAGE_ARCHIVE,coverage below 0.10 without asserted applicability,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
