coordinate_set,left,right,exact_correlation,sketch_rank_correlation,same_sketch_cluster,sketch_pair_equivalent,same_exact_cluster
B,phase3cp_16570,phase3cp_20003,-0.12127379385028388,-0.12160199126520453,False,False,False
B,phase3cp_16570,phase3cp_20058,0.1101837351652811,0.11094418415546387,False,False,False
B,phase3cp_16570,phase3cp_20063,-0.06951143765515956,-0.06967977148013929,False,False,False
B,phase3cp_16570,phase3cp_20105,0.07836167883710364,0.07797970739803654,False,False,False
B,phase3cp_16570,phase3cp_20133,0.05892359487114384,0.05886896111480428,False,False,False
B,phase3cp_16570,phase3cp_20185,0.045488237019533834,0.0456247864355527,False,False,False
B,phase3cp_16570,phase3cp_20189,0.06341746376215514,0.06292231364911598,False,False,False
B,phase3cp_16570,phase3cp_20241,0.08638780477813233,0.08702867881118008,False,False,False
B,phase3cp_16570,phase3cp_21676,0.36203034293780634,0.3620554072100896,False,False,False
B,phase3cp_16570,phase3cp_21682,0.4022464594015378,0.4020444225782446,False,False,False
B,phase3cp_16570,phase3cp_21704,0.7439409927402338,0.7440349925777207,False,False,False
B,phase3cp_16570,phase3cp_21711,0.7044444661973503,0.7042585952221815,False,False,False
B,phase3cp_16570,phase3cp_21742,0.19084646311753614,0.19060390727802182,False,False,False
B,phase3cp_16570,phase3cp_21798,0.4928434166356464,0.4927007576235029,False,False,False
B,phase3cp_16570,phase3cp_21818,0.7005401277649551,0.7001666294985515,False,False,False
B,phase3cp_16570,phase3cp_21832,0.6215526089906689,0.6213801114106324,False,False,False
B,phase3cp_16570,phase3cp_21833,0.17424450250484386,0.17427465014207782,False,False,False
B,phase3cp_16570,phase3cp_21855,0.7099016240285413,0.7097322628086833,False,False,False
B,phase3cp_16570,phase3cp_21867,0.0430576722557718,0.04214554555439563,False,False,False
B,phase3cp_16570,phase3cp_21872,0.4928434166356464,0.4927007576235029,False,False,False
B,phase3cp_16570,phase3cp_21899,0.6869898811623761,0.6866209886130965,False,False,False
B,phase3cp_16570,phase3cp_21904,0.10595196126795922,0.10486538421399001,False,False,False
B,phase3cp_16570,phase3cp_21915,0.4022464594015378,0.4020444225782446,False,False,False
B,phase3cp_16570,phase3cp_21919,0.3108312401076851,0.310200438582576,False,False,False
B,phase3cp_16570,phase3cp_21923,0.662564063700256,0.6623398616715648,False,False,False
B,phase3cp_16570,phase3cp_21924,0.4830225772995846,0.48286804611199197,False,False,False
B,phase3cp_16570,phase3cp_21927,0.14919954166928803,0.14922841723425612,False,False,False
B,phase3cp_16570,phase3cp_21979,0.049074298386884554,0.04948143341913945,False,False,False
B,phase3cp_16570,phase3cp_21989,0.5658259015751353,0.5655086448280118,False,False,False
B,phase3cp_16570,phase3cp_21990,0.718262725850605,0.7181092796025734,False,False,False
B,phase3cp_16570,phase3cp_22004,0.6073113013045786,0.6072558738721328,False,False,False
B,phase3cp_16570,phase3cp_22036,0.718262725850605,0.7181092796025734,False,False,False
B,phase3cp_16570,phase3cp_22039,0.718262725850605,0.7181092796025734,False,False,False
B,phase3cp_16570,phase3cp_22136,0.5194795423463174,0.5188816983590167,False,False,False
B,phase3cp_16570,phase3cp_22147,0.49343099603617474,0.49308162917077814,False,False,False
B,phase3cp_16570,phase3cp_22155,0.5457233626907083,0.5450530252498673,False,False,False
B,phase3cp_16570,phase3cp_22164,0.5700252079190811,0.5691937601548613,False,False,False
B,phase3cp_16570,phase3cp_22193,0.5025790989065115,0.5022795707009463,False,False,False
B,phase3cp_16570,phase3cp_22196,0.5597354057731649,0.5592906719551002,False,False,False
B,phase3cp_16570,phase3cp_22198,0.6003875835148412,0.6000095967483836,False,False,False
B,phase3cp_16570,phase3cp_22219,0.4965956507874365,0.49602834507663474,False,False,False
B,phase3cp_16570,phase3cp_22226,0.1029172290680946,0.1025951494011759,False,False,False
B,phase3cp_16570,phase3cp_22257,0.6029497718208737,0.6026156870434153,False,False,False
B,phase3cp_16570,phase3cp_22305,0.12094168083406819,0.12010315812460794,False,False,False
B,phase3cp_16570,phase3cp_22465,0.006753317054347231,0.005408549757188147,False,False,False
B,phase3cp_16570,phase3cp_22564,0.017038555561603313,0.013758904896942462,False,False,False
B,phase3cp_16570,phase3cp_22663,0.029168887929235613,0.02917795023726578,False,False,False
B,phase3cp_16570,phase3cp_23006,-0.04444923744425235,-0.04451008840686146,False,False,False
B,phase3cp_16570,phase3cp_23099,0.031070843597433635,0.0313145789284927,False,False,False
B,phase3cp_16570,phase3cp_23121,0.10792088307233,0.1089624361181561,False,False,False
B,phase3cp_16570,phase3cp_23150,-0.030170490411769675,-0.030197035598461087,False,False,False
B,phase3cp_16570,phase3cp_23221,-0.0910689802423593,-0.09124228655078039,False,False,False
B,phase3cp_16570,phase3cp_23241,0.026430758897866793,0.02665955844362661,False,False,False
B,phase3cp_16570,phase3cp_23268,0.001265195417687944,-0.0007692072922400815,False,False,False
B,phase3cp_16570,phase3cp_23614,0.0182165580764445,0.018603287285521398,False,False,False
B,phase3cp_16570,phase3cp_23691,0.03465231282325135,0.03523615634205603,False,False,False
B,phase3cp_16570,phase3cp_23765,0.001265195417687944,-0.0007692072922400815,False,False,False
B,phase3cp_16570,phase3cp_23782,0.025189908731553034,0.02579140346944004,False,False,False
B,phase3cp_16570,phase3cp_24055,0.02033855596052835,0.019542684096360174,False,False,False
B,phase3cp_16570,phase3cp_24098,-0.06197978953217834,-0.06159405892266094,False,False,False
B,phase3cp_16570,phase3cp_24107,0.04023142414016058,0.03989824713930542,False,False,False
B,phase3cp_16570,phase3cp_24175,0.056042931605163784,0.05625643421207739,False,False,False
B,phase3cp_16570,phase3cp_24219,0.08658091214070689,0.08667630204242968,False,False,False
B,phase3cp_16570,phase3cp_24326,-0.0459304773457077,-0.0454287963250075,False,False,False
B,phase3cp_16570,phase3cp_24452,-0.05363660133280569,-0.05420765159437592,False,False,False
B,phase3cp_16570,phase3cp_24490,-0.06777713526260754,-0.06823127631455457,False,False,False
B,phase3cp_16570,phase3cp_24500,-0.030773294903727298,-0.03059960426693042,False,False,False
B,phase3cp_16570,phase3cp_24532,0.005163351564257148,0.0026754558456988896,False,False,False
B,phase3cp_16574,phase3cp_16578,0.5713419170357579,0.5708964139980124,False,False,False
B,phase3cp_16574,phase3cp_16585,0.49814385987912674,0.49819786317224724,False,False,False
B,phase3cp_16574,phase3cp_16588,0.8090074049697992,0.808761651317623,False,False,False
B,phase3cp_16574,phase3cp_16592,0.4768730537500198,0.4768215749599925,False,False,False
B,phase3cp_16574,phase3cp_16666,0.49868002503617925,0.4985825935432443,False,False,False
B,phase3cp_16574,phase3cp_16735,0.48924101865142877,0.4892633017936691,False,False,False
B,phase3cp_16574,phase3cp_16745,0.7715239419734736,0.7713062830866814,False,False,False
B,phase3cp_16574,phase3cp_16811,0.4967741918376271,0.4967089728662114,False,False,False
B,phase3cp_16574,phase3cp_17101,0.6727102413804299,0.6724939817566347,False,False,False
B,phase3cp_16574,phase3cp_17105,0.7481759525016204,0.7478028820289381,False,False,False
B,phase3cp_16574,phase3cp_17205,0.33128855535784346,0.33158842056600385,False,False,False
B,phase3cp_16574,phase3cp_17231,0.3817820909428441,0.38187331957780857,False,False,False
B,phase3cp_16574,phase3cp_19165,-0.13003658060228218,-0.13015414959275598,False,False,False
B,phase3cp_16574,phase3cp_19185,0.08507907812273402,0.08463298605507516,False,False,False
B,phase3cp_16574,phase3cp_19198,-0.08368063038656373,-0.08351556247939391,False,False,False
B,phase3cp_16574,phase3cp_19284,0.06739395033149906,0.06734789836661793,False,False,False
B,phase3cp_16574,phase3cp_19302,-0.020936562669310828,-0.020617116388339983,False,False,False
B,phase3cp_16574,phase3cp_19340,-0.049919138733955995,-0.05023736909075609,False,False,False
B,phase3cp_16574,phase3cp_19366,0.05291897287635881,0.05342860476513131,False,False,False
B,phase3cp_16574,phase3cp_19367,-0.06725493393380136,-0.06726926880491366,False,False,False
B,phase3cp_16574,phase3cp_19394,0.01242310566705801,0.012367958043167029,False,False,False
B,phase3cp_16574,phase3cp_19437,-0.010626960864657916,-0.010355309505756732,False,False,False
B,phase3cp_16574,phase3cp_19444,0.0468581228815119,0.04663363889933758,False,False,False
B,phase3cp_16574,phase3cp_19449,-0.005155685487889337,-0.004781086872175271,False,False,False
B,phase3cp_16574,phase3cp_19469,-0.007304546052118135,-0.006714464578632552,False,False,False
B,phase3cp_16574,phase3cp_19495,-0.05498503975239897,-0.05496950221836871,False,False,False
B,phase3cp_16574,phase3cp_19497,-0.12413724606973241,-0.12429820754602156,False,False,False
B,phase3cp_16574,phase3cp_19498,-0.08030445115743964,-0.08012163117778705,False,False,False
B,phase3cp_16574,phase3cp_19516,0.0250793671548154,0.02528450618974562,False,False,False
B,phase3cp_16574,phase3cp_19542,0.0250793671548154,0.02528450618974562,False,False,False
B,phase3cp_16574,phase3cp_19552,0.0250793671548154,0.02528450618974562,False,False,False
B,phase3cp_16574,phase3cp_19594,0.0250793671548154,0.02528450618974562,False,False,False
B,phase3cp_16574,phase3cp_19596,0.0250793671548154,0.02528450618974562,False,False,False
B,phase3cp_16574,phase3cp_19620,0.0250793671548154,0.02528450618974562,False,False,False
B,phase3cp_16574,phase3cp_19623,0.0250793671548154,0.02528450618974562,False,False,False
B,phase3cp_16574,phase3cp_19627,0.0250793671548154,0.02528450618974562,False,False,False
B,phase3cp_16574,phase3cp_19763,0.0250793671548154,0.02528450618974562,False,False,False
B,phase3cp_16574,phase3cp_19766,0.0250793671548154,0.02528450618974562,False,False,False
B,phase3cp_16574,phase3cp_19771,0.0250793671548154,0.02528450618974562,False,False,False
B,phase3cp_16574,phase3cp_19783,0.0250793671548154,0.02528450618974562,False,False,False
B,phase3cp_16574,phase3cp_19786,0.0250793671548154,0.02528450618974562,False,False,False
B,phase3cp_16574,phase3cp_19795,0.0250793671548154,0.02528450618974562,False,False,False
B,phase3cp_16574,phase3cp_19813,0.0250793671548154,0.02528450618974562,False,False,False
B,phase3cp_16574,phase3cp_19829,0.0250793671548154,0.02528450618974562,False,False,False
B,phase3cp_16574,phase3cp_19852,0.0250793671548154,0.02528450618974562,False,False,False
B,phase3cp_16574,phase3cp_19880,0.0250793671548154,0.02528450618974562,False,False,False
B,phase3cp_16574,phase3cp_19884,0.0250793671548154,0.02528450618974562,False,False,False
B,phase3cp_16574,phase3cp_19923,-0.03560937063135128,-0.034831494013715276,False,False,False
B,phase3cp_16574,phase3cp_19961,-0.046272903614280894,-0.04672291580222053,False,False,False
B,phase3cp_16574,phase3cp_20000,-0.10357256781977385,-0.10351369640162468,False,False,False
B,phase3cp_16574,phase3cp_20003,0.04810864252738613,0.047531252460737895,False,False,False
B,phase3cp_16574,phase3cp_20058,0.06170088649926957,0.06214921761137186,False,False,False
B,phase3cp_16574,phase3cp_20063,0.07962462429810255,0.07993139720599829,False,False,False
B,phase3cp_16574,phase3cp_20105,0.057792873076907364,0.05857929334725796,False,False,False
B,phase3cp_16574,phase3cp_20133,-0.08633810883401312,-0.08627238876970075,False,False,False
B,phase3cp_16574,phase3cp_20185,-0.08488701086007024,-0.08470361173784212,False,False,False
B,phase3cp_16574,phase3cp_20189,-0.10455931724726562,-0.10488040547070014,False,False,False
B,phase3cp_16574,phase3cp_20241,-0.08189724065405206,-0.08160261602908071,False,False,False
B,phase3cp_16574,phase3cp_21676,0.7400776536650677,0.7400388068482581,False,False,False
B,phase3cp_16574,phase3cp_21682,0.728525154010404,0.7282361225061119,False,False,False
B,phase3cp_16574,phase3cp_21704,0.3668135729222953,0.3668997355124448,False,False,False
B,phase3cp_16574,phase3cp_21711,0.34771170549303837,0.34791571942213534,False,False,False
B,phase3cp_16574,phase3cp_21742,0.6618792623489895,0.6613205949462461,False,False,False
B,phase3cp_16574,phase3cp_21798,0.21029431576322036,0.21016474532199644,False,False,False
B,phase3cp_16574,phase3cp_21818,0.21547719694212245,0.21548819546030334,False,False,False
B,phase3cp_16574,phase3cp_21832,0.12379641938315145,0.12426676596039388,False,False,False
B,phase3cp_16574,phase3cp_21833,0.6747150906549368,0.6742204128937285,False,False,False
B,phase3cp_16574,phase3cp_21855,0.2909938532862217,0.29105075261623575,False,False,False
B,phase3cp_16574,phase3cp_21867,0.6130292607052792,0.612401670689292,False,False,False
B,phase3cp_16574,phase3cp_21872,0.21029431576322036,0.21016474532199644,False,False,False
B,phase3cp_16574,phase3cp_21899,0.33633643984152095,0.3362617198741575,False,False,False
B,phase3cp_16574,phase3cp_21904,0.5795833822447836,0.5794531497789293,False,False,False
B,phase3cp_16574,phase3cp_21915,0.728525154010404,0.7282361225061119,False,False,False
B,phase3cp_16574,phase3cp_21919,0.6661349700278982,0.6657769444482399,False,False,False
B,phase3cp_16574,phase3cp_21923,0.07746331427488146,0.07756234708369415,False,False,False
B,phase3cp_16574,phase3cp_21924,0.19227566092416976,0.19217886157291686,False,False,False
B,phase3cp_16574,phase3cp_21927,0.6600674341791976,0.659468212860526,False,False,False
B,phase3cp_16574,phase3cp_21979,0.008009579954685224,0.00795608694361878,False,False,False
B,phase3cp_16574,phase3cp_21989,0.37168947859657103,0.37173385208711474,False,False,False
B,phase3cp_16574,phase3cp_21990,0.4573142060555794,0.45731453318681947,False,False,False
B,phase3cp_16574,phase3cp_22004,0.38691549395562946,0.3869019796579849,False,False,False
B,phase3cp_16574,phase3cp_22036,0.4573142060555794,0.45731453318681947,False,False,False
B,phase3cp_16574,phase3cp_22039,0.4573142060555794,0.45731453318681947,False,False,False
B,phase3cp_16574,phase3cp_22136,0.10953087673565154,0.10985853260983244,False,False,False
B,phase3cp_16574,phase3cp_22147,0.10117258269236788,0.10202669062444177,False,False,False
B,phase3cp_16574,phase3cp_22155,0.0754703231599801,0.07540887052279452,False,False,False
B,phase3cp_16574,phase3cp_22164,0.07472850465306094,0.07510352760207759,False,False,False
B,phase3cp_16574,phase3cp_22193,0.14882431671528804,0.14910867910765263,False,False,False
B,phase3cp_16574,phase3cp_22196,0.24287982187651433,0.24305673875659042,False,False,False
B,phase3cp_16574,phase3cp_22198,0.2634057036180293,0.26338165092328053,False,False,False
B,phase3cp_16574,phase3cp_22219,0.14568676589282514,0.14573744195793667,False,False,False
B,phase3cp_16574,phase3cp_22226,0.47300190299152056,0.4727378432288116,False,False,False
B,phase3cp_16574,phase3cp_22257,0.26957448618349256,0.2696757296595036,False,False,False
B,phase3cp_16574,phase3cp_22305,0.507536362938735,0.50692688197937,False,False,False
B,phase3cp_16574,phase3cp_22465,0.019265072395731036,0.018496782734656915,False,False,False
B,phase3cp_16574,phase3cp_22564,-0.007896703900164271,-0.010410541678663905,False,False,False
B,phase3cp_16574,phase3cp_22663,-0.09965090799943244,-0.09941305891733619,False,False,False
B,phase3cp_16574,phase3cp_23006,0.08578139812809803,0.08569392938245957,False,False,False
B,phase3cp_16574,phase3cp_23099,0.014113424859833312,0.01414969824791021,False,False,False
B,phase3cp_16574,phase3cp_23121,-0.12493286761541898,-0.12475789453503777,False,False,False
B,phase3cp_16574,phase3cp_23150,0.053261784097806894,0.053963816884062044,False,False,False
B,phase3cp_16574,phase3cp_23221,0.09071005459438425,0.09046008095337908,False,False,False
B,phase3cp_16574,phase3cp_23241,0.05312359427482177,0.05354510431522845,False,False,False
B,phase3cp_16574,phase3cp_23268,0.03330319041065493,0.030796447997424956,False,False,False
B,phase3cp_16574,phase3cp_23614,-0.009528443181159276,-0.00974028295195381,False,False,False
B,phase3cp_16574,phase3cp_23691,-0.016410238069109323,-0.01659545690339282,False,False,False
B,phase3cp_16574,phase3cp_23765,0.03330319041065493,0.030796447997424956,False,False,False
B,phase3cp_16574,phase3cp_23782,0.0061427512443687285,0.005902233070213935,False,False,False
B,phase3cp_16574,phase3cp_24055,0.018226092586696076,0.017464584547869776,False,False,False
B,phase3cp_16574,phase3cp_24098,-0.029728015778976605,-0.029416890445460305,False,False,False
B,phase3cp_16574,phase3cp_24107,-0.10357256781977385,-0.10351369640162468,False,False,False
B,phase3cp_16574,phase3cp_24175,0.04417941426928221,0.043836956085467574,False,False,False
B,phase3cp_16574,phase3cp_24219,0.011501105121259568,0.011518839674378714,False,False,False
B,phase3cp_16574,phase3cp_24326,0.03998867259599107,0.03983626468130691,False,False,False
B,phase3cp_16574,phase3cp_24452,-0.0523039680531512,-0.052494302561095024,False,False,False
B,phase3cp_16574,phase3cp_24490,-0.004531066551918764,-0.003511036860413149,False,False,False
B,phase3cp_16574,phase3cp_24500,-0.04767113869957725,-0.047771298970861444,False,False,False
B,phase3cp_16574,phase3cp_24532,0.030720094755168546,0.03097810811367608,False,False,False
B,phase3cp_16578,phase3cp_16585,0.7300266033932102,0.7298423126008504,False,False,False
B,phase3cp_16578,phase3cp_16588,0.5421180980538586,0.5420703512750497,False,False,False
B,phase3cp_16578,phase3cp_16592,0.738766861422311,0.7386002492385233,False,False,False
B,phase3cp_16578,phase3cp_16666,0.7459998771172072,0.7457271724283717,False,False,False
B,phase3cp_16578,phase3cp_16735,0.7927610323529992,0.7925201462386963,False,False,False
B,phase3cp_16578,phase3cp_16745,0.5625075430922614,0.5622504896613352,False,False,False
B,phase3cp_16578,phase3cp_16811,0.7230415959546797,0.7228813032112648,False,False,False
B,phase3cp_16578,phase3cp_17105,0.5017123988173116,0.5011899029809417,False,False,False
B,phase3cp_16578,phase3cp_17205,0.6599526631126655,0.6594778764253572,False,False,False
B,phase3cp_16578,phase3cp_17231,0.7214017002169847,0.7207624044699446,False,False,False
B,phase3cp_16578,phase3cp_19165,-0.10957355975525886,-0.10947813358450979,False,False,False
B,phase3cp_16578,phase3cp_19367,-0.07231324316479816,-0.07238544066980718,False,False,False
B,phase3cp_16578,phase3cp_19394,0.013846935788839202,0.013668032896796075,False,False,False
B,phase3cp_16578,phase3cp_19437,-0.08439373693253882,-0.08378997163014641,False,False,False
B,phase3cp_16578,phase3cp_19444,0.12432557448971054,0.12433994823528141,False,False,False
B,phase3cp_16578,phase3cp_19495,-0.09828874612131322,-0.09839598440571393,False,False,False
B,phase3cp_16578,phase3cp_19516,0.03159110391909261,0.03185127837011606,False,False,False
B,phase3cp_16578,phase3cp_19542,0.03159110391909261,0.03185127837011606,False,False,False
B,phase3cp_16578,phase3cp_19552,0.03159110391909261,0.03185127837011606,False,False,False
B,phase3cp_16578,phase3cp_19594,0.03159110391909261,0.03185127837011606,False,False,False
B,phase3cp_16578,phase3cp_19596,0.03159110391909261,0.03185127837011606,False,False,False
B,phase3cp_16578,phase3cp_19620,0.03159110391909261,0.03185127837011606,False,False,False
B,phase3cp_16578,phase3cp_19623,0.03159110391909261,0.03185127837011606,False,False,False
B,phase3cp_16578,phase3cp_19627,0.03159110391909261,0.03185127837011606,False,False,False
B,phase3cp_16578,phase3cp_19763,0.03159110391909261,0.03185127837011606,False,False,False
B,phase3cp_16578,phase3cp_19766,0.03159110391909261,0.03185127837011606,False,False,False
B,phase3cp_16578,phase3cp_19771,0.03159110391909261,0.03185127837011606,False,False,False
B,phase3cp_16578,phase3cp_19783,0.03159110391909261,0.03185127837011606,False,False,False
B,phase3cp_16578,phase3cp_19786,0.03159110391909261,0.03185127837011606,False,False,False
B,phase3cp_16578,phase3cp_19795,0.03159110391909261,0.03185127837011606,False,False,False
B,phase3cp_16578,phase3cp_19813,0.03159110391909261,0.03185127837011606,False,False,False
B,phase3cp_16578,phase3cp_19829,0.03159110391909261,0.03185127837011606,False,False,False
B,phase3cp_16578,phase3cp_19852,0.03159110391909261,0.03185127837011606,False,False,False
B,phase3cp_16578,phase3cp_19880,0.03159110391909261,0.03185127837011606,False,False,False
B,phase3cp_16578,phase3cp_19884,0.03159110391909261,0.03185127837011606,False,False,False
B,phase3cp_16578,phase3cp_20000,-0.01477015956058531,-0.014530268403223448,False,False,False
B,phase3cp_16578,phase3cp_20133,-0.08727908566320393,-0.08753131312114547,False,False,False
B,phase3cp_16578,phase3cp_20185,-0.13299502526712992,-0.1330957722730021,False,False,False
B,phase3cp_16578,phase3cp_21676,0.440752178100362,0.44053108772105454,False,False,False
B,phase3cp_16578,phase3cp_21682,0.5314453766361853,0.531206824829384,False,False,False
B,phase3cp_16578,phase3cp_21704,0.7422208575027278,0.7423849723507485,False,False,False
B,phase3cp_16578,phase3cp_21711,0.6927468966499043,0.6925457211518078,False,False,False
B,phase3cp_16578,phase3cp_21855,0.68616180212979,0.6859545478599646,False,False,False
B,phase3cp_16578,phase3cp_21899,0.6619363835275538,0.6615106655906148,False,False,False
B,phase3cp_16578,phase3cp_21915,0.5314453766361853,0.531206824829384,False,False,False
B,phase3cp_16578,phase3cp_21919,0.48615929278651265,0.4857135109987927,False,False,False
B,phase3cp_16578,phase3cp_21979,-0.007427759636245121,-0.0075833089215472,False,False,False
B,phase3cp_16578,phase3cp_21989,0.5920013628471572,0.5922093780328177,False,False,False
B,phase3cp_16578,phase3cp_21990,0.704694828704927,0.7048421915254978,False,False,False
B,phase3cp_16578,phase3cp_22004,0.622136697076039,0.6222393568593538,False,False,False
B,phase3cp_16578,phase3cp_22036,0.704694828704927,0.7048421915254978,False,False,False
B,phase3cp_16578,phase3cp_22039,0.704694828704927,0.7048421915254978,False,False,False
B,phase3cp_16578,phase3cp_22196,0.5863204517691113,0.5857352949081652,False,False,False
B,phase3cp_16578,phase3cp_22198,0.6534242869189015,0.6533802495994306,False,False,False
B,phase3cp_16578,phase3cp_22257,0.6528535423877099,0.6529513769253924,False,False,False
B,phase3cp_16578,phase3cp_22663,-0.13306547523522375,-0.13307714149312327,False,False,False
B,phase3cp_16578,phase3cp_23006,0.13451704701630735,0.1345990385895469,False,False,False
B,phase3cp_16578,phase3cp_23150,-0.047816972765499045,-0.04658595059684255,False,False,False
B,phase3cp_16578,phase3cp_23241,-0.01935123234816863,-0.019210516757106225,False,False,False
B,phase3cp_16578,phase3cp_23614,0.01817429377148482,0.01853460734865537,False,False,False
B,phase3cp_16578,phase3cp_24055,0.03159110391909261,0.03185127837011606,False,False,False
B,phase3cp_16578,phase3cp_24098,0.025181243025174046,0.025568409022562494,False,False,False
B,phase3cp_16578,phase3cp_24107,-0.01477015956058531,-0.014530268403223448,False,False,False
B,phase3cp_16578,phase3cp_24175,-0.01076429273514607,-0.011281357702523215,False,False,False
B,phase3cp_16578,phase3cp_24452,0.012650014928082367,0.01280503478049199,False,False,False
B,phase3cp_16578,phase3cp_24532,0.04144947913864248,0.03939808420115464,False,False,False
B,phase3cp_16585,phase3cp_16588,0.5897384896882132,0.5901177835763574,False,False,False
B,phase3cp_16585,phase3cp_16592,0.792454925116718,0.792284571699181,False,False,False
B,phase3cp_16585,phase3cp_16666,0.7987746512437652,0.7985625545655521,False,False,False
B,phase3cp_16585,phase3cp_16735,0.8570264570917071,0.8570371469726511,False,False,False
B,phase3cp_16585,phase3cp_16745,0.5093043814863084,0.5093185453236809,False,False,False
B,phase3cp_16585,phase3cp_16811,0.7973022715996424,0.7970467370748954,False,False,False
B,phase3cp_16585,phase3cp_17101,0.20748833132454061,0.2076556236278162,False,False,False
B,phase3cp_16585,phase3cp_17105,0.385098906551795,0.38512290443506275,False,False,False
B,phase3cp_16585,phase3cp_17205,0.7387471673038509,0.7386637317848976,False,False,False
B,phase3cp_16585,phase3cp_17231,0.7587033911059461,0.7586724442715922,False,False,False
B,phase3cp_16585,phase3cp_19165,-0.04264819431179091,-0.04233856436562459,False,False,False
B,phase3cp_16585,phase3cp_19185,-0.10287334931373816,-0.10275029804246665,False,False,False
B,phase3cp_16585,phase3cp_19198,0.008944272914471559,0.008841276202307425,False,False,False
B,phase3cp_16585,phase3cp_19284,-0.029789911658326323,-0.029781223530409368,False,False,False
B,phase3cp_16585,phase3cp_19302,0.0940704695680616,0.09438062741802758,False,False,False
B,phase3cp_16585,phase3cp_19340,0.07489385148767619,0.07462397040053531,False,False,False
B,phase3cp_16585,phase3cp_19366,-0.08671331710221733,-0.08689512209191268,False,False,False
B,phase3cp_16585,phase3cp_19367,0.060992609216128986,0.061393909650497944,False,False,False
B,phase3cp_16585,phase3cp_19394,0.06939813103987981,0.0687505877915202,False,False,False
B,phase3cp_16585,phase3cp_19437,-0.0074686818372329995,-0.007348775761091076,False,False,False
B,phase3cp_16585,phase3cp_19444,0.024254576345969232,0.02486749812419786,False,False,False
B,phase3cp_16585,phase3cp_19449,0.007131970627130989,0.006757567948345539,False,False,False
B,phase3cp_16585,phase3cp_19469,0.04244660672543715,0.04189708768473541,False,False,False
B,phase3cp_16585,phase3cp_19495,-0.0281989069561136,-0.02814566611301554,False,False,False
B,phase3cp_16585,phase3cp_19497,0.051915750318068526,0.05328173363844683,False,False,False
B,phase3cp_16585,phase3cp_19498,0.02341408243727593,0.02341473693523787,False,False,False
B,phase3cp_16585,phase3cp_19516,0.024703339228445243,0.024899367011190218,False,False,False
B,phase3cp_16585,phase3cp_19542,0.024703339228445243,0.024899367011190218,False,False,False
B,phase3cp_16585,phase3cp_19552,0.024703339228445243,0.024899367011190218,False,False,False
B,phase3cp_16585,phase3cp_19594,0.024703339228445243,0.024899367011190218,False,False,False
B,phase3cp_16585,phase3cp_19596,0.024703339228445243,0.024899367011190218,False,False,False
B,phase3cp_16585,phase3cp_19620,0.024703339228445243,0.024899367011190218,False,False,False
B,phase3cp_16585,phase3cp_19623,0.024703339228445243,0.024899367011190218,False,False,False
B,phase3cp_16585,phase3cp_19627,0.024703339228445243,0.024899367011190218,False,False,False
B,phase3cp_16585,phase3cp_19763,0.024703339228445243,0.024899367011190218,False,False,False
B,phase3cp_16585,phase3cp_19766,0.024703339228445243,0.024899367011190218,False,False,False
B,phase3cp_16585,phase3cp_19771,0.024703339228445243,0.024899367011190218,False,False,False
B,phase3cp_16585,phase3cp_19783,0.024703339228445243,0.024899367011190218,False,False,False
B,phase3cp_16585,phase3cp_19786,0.024703339228445243,0.024899367011190218,False,False,False
B,phase3cp_16585,phase3cp_19795,0.024703339228445243,0.024899367011190218,False,False,False
B,phase3cp_16585,phase3cp_19813,0.024703339228445243,0.024899367011190218,False,False,False
B,phase3cp_16585,phase3cp_19829,0.024703339228445243,0.024899367011190218,False,False,False
B,phase3cp_16585,phase3cp_19852,0.024703339228445243,0.024899367011190218,False,False,False
B,phase3cp_16585,phase3cp_19880,0.024703339228445243,0.024899367011190218,False,False,False
B,phase3cp_16585,phase3cp_19884,0.024703339228445243,0.024899367011190218,False,False,False
B,phase3cp_16585,phase3cp_19923,-0.028170143442979412,-0.029039818175820388,False,False,False
B,phase3cp_16585,phase3cp_19961,-0.044315191632057035,-0.044380802239697426,False,False,False
B,phase3cp_16585,phase3cp_20000,0.02434999083119814,0.024149970320071948,False,False,False
B,phase3cp_16585,phase3cp_20003,-0.11550323060809027,-0.1150142251060116,False,False,False
B,phase3cp_16585,phase3cp_20058,0.046460140260994015,0.04674678066143922,False,False,False
B,phase3cp_16585,phase3cp_20063,-0.06779462654478445,-0.06673493922357304,False,False,False
B,phase3cp_16585,phase3cp_20105,0.1088443458855144,0.1081226709818052,False,False,False
B,phase3cp_16585,phase3cp_20133,0.03334479669342897,0.03344618667092634,False,False,False
B,phase3cp_16585,phase3cp_20185,-0.0028962686990061113,-0.0025366565943183744,False,False,False
B,phase3cp_16585,phase3cp_20189,0.03262931539710269,0.03189354937539983,False,False,False
B,phase3cp_16585,phase3cp_20241,0.048062960418398686,0.04896885998769236,False,False,False
B,phase3cp_16585,phase3cp_21676,0.36934366410534075,0.3696904780690803,False,False,False
B,phase3cp_16585,phase3cp_21682,0.4255853770297574,0.42582334117959436,False,False,False
B,phase3cp_16585,phase3cp_21704,0.7747644522383891,0.7748778161108092,False,False,False
B,phase3cp_16585,phase3cp_21711,0.7064445125285757,0.706295879421424,False,False,False
B,phase3cp_16585,phase3cp_21742,0.2305074434507569,0.23081377100101028,False,False,False
B,phase3cp_16585,phase3cp_21798,0.5710378608403457,0.5706696257343732,False,False,False
