physical_field_id,source_domain,source_table,source_field,source_family,dtype,entity_scope,observable_time_field,pit_status,physical_evidence,current_121_presence
cn.sf.6478d14ea4218169580e9b3bfd173275,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,SHORT_FIN_PAYABLE,fundamental_balance_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.6346da67d5cc2bffb200c132b1a2abbf,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,SHORT_FIN_PAYABLE_YOY,fundamental_balance_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.7369d4a0358b4cef926d9427a8bc6e40,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,SHORT_LOAN,fundamental_balance_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.c5f803010e4fd84fb25109e2d97b0557,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,SHORT_LOAN_YOY,fundamental_balance_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.93b9e04529ebd83a318cbe6f0946fa65,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,SPECIAL_PAYABLE,fundamental_balance_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.089f59c3d998d5e24e8fa3a8794b19f7,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,SPECIAL_PAYABLE_YOY,fundamental_balance_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.1ad46325881d24503005a9eab2ae93f3,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,SPECIAL_RESERVE,fundamental_balance_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.fa2f5f28e05c9885edc965232b966196,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,SPECIAL_RESERVE_YOY,fundamental_balance_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.aacec734eae95a57e5c309b49c147b3a,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,STAFF_SALARY_PAYABLE,fundamental_balance_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.1fdde5754416310c53fdb135064770fe,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,STAFF_SALARY_PAYABLE_YOY,fundamental_balance_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.77d716cc99654d6c1cff4e4cdb284e8e,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,SUBBOND_PAYABLE,fundamental_balance_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.47bdab2c86d8638dd114d5b033b93a86,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,SUBBOND_PAYABLE_YOY,fundamental_balance_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.44a4fe55c70ad357295fde130a62fde2,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,SUBROGATION_RECE,fundamental_balance_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.5232c6a07171cf156b7ca7955a61c1f1,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,SUBROGATION_RECE_YOY,fundamental_balance_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.8679005fd7ce995b8fb680e4b4ceea5d,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,SUBSIDY_RECE,fundamental_balance_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.fe8d8132753516a18545678577ab1e23,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,SUBSIDY_RECE_YOY,fundamental_balance_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.3cec0ba9721e1e72993b5ceac9a7e428,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,SURPLUS_RESERVE,fundamental_balance_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.4ee07e63d1add3e874df807094831a71,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,SURPLUS_RESERVE_YOY,fundamental_balance_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.9f8df512051876c224c89d5c3eff5a6f,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,TAX_PAYABLE,fundamental_balance_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.afd4d5a959276e26daebdda94187d3a5,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,TAX_PAYABLE_YOY,fundamental_balance_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.411b93950d439a9a0f0ad531371864f1,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,TIME_DEPOSIT,fundamental_balance_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.4a2478d55ba497a38cc20ae50533f2e5,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,TIME_DEPOSIT_YOY,fundamental_balance_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.60d83a7afdd194b37a2c575c23983508,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,TOTAL_ASSETS,fundamental_balance_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.5524d5a1e7084a83f8429114cb4e8226,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,TOTAL_ASSETS_YOY,fundamental_balance_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.924d664bf492b3f85c7bbf23f21006ec,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,TOTAL_CURRENT_ASSETS,fundamental_balance_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.94ce7a98f60f0606fc57d4efd673e4e5,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,TOTAL_CURRENT_ASSETS_YOY,fundamental_balance_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.5aff3d89cb1dd27d431ef1fab7046ee9,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,TOTAL_CURRENT_LIAB,fundamental_balance_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.8384b7fcb9071361297d68fd0bc9ab13,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,TOTAL_CURRENT_LIAB_YOY,fundamental_balance_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.0f0bfac4037c3ade1c551b83fd48478f,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,TOTAL_EQUITY,fundamental_balance_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.63b58722757dcbb75d6a3104c271ee8c,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,TOTAL_EQUITY_YOY,fundamental_balance_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.911bcfaee1a839850a29432cd89e35a8,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,TOTAL_LIABILITIES,fundamental_balance_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.89c64a7dc304edda97b56954db54e8c4,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,TOTAL_LIABILITIES_YOY,fundamental_balance_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.3db70c63c6ac5413f1d4041fbd2ece49,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,TOTAL_LIAB_EQUITY,fundamental_balance_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.d99c88425837f63f609d2b7233814359,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,TOTAL_LIAB_EQUITY_YOY,fundamental_balance_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.13e7709c2524525a6833119f4393aa52,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,TOTAL_NONCURRENT_ASSETS,fundamental_balance_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.4c15834aa686554e0268aa2ab642b837,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,TOTAL_NONCURRENT_ASSETS_YOY,fundamental_balance_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.ef0661edd7df1e518600153832c11135,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,TOTAL_NONCURRENT_LIAB,fundamental_balance_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.783828277a76029a3a797ba15ec7845c,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,TOTAL_NONCURRENT_LIAB_YOY,fundamental_balance_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.1c1127872879d02fe5a5dfb9d0305c20,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,TOTAL_OTHER_PAYABLE,fundamental_balance_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.3af595f9cde348fcf64a57393e1dd379,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,TOTAL_OTHER_PAYABLE_YOY,fundamental_balance_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.6bbf2b43ae97526a883cd6d84ff35ad1,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,TOTAL_OTHER_RECE,fundamental_balance_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.355e3551e156776da0aa287c0b2af81a,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,TOTAL_OTHER_RECE_YOY,fundamental_balance_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.cbb531ba2dd89f4d4386c75dd63c56ac,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,TOTAL_PARENT_EQUITY,fundamental_balance_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.33956b25bbcc728b5080e2ec32a80a22,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,TOTAL_PARENT_EQUITY_YOY,fundamental_balance_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.ea09fe406884765b11365fc10236c17c,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,TRADE_FINASSET,fundamental_balance_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.c6574d2e3fb638b7e9ebb4393e974b76,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,TRADE_FINASSET_NOTFVTPL,fundamental_balance_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.01ed74c0e39f1d9f4ee960511dbaf82f,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,TRADE_FINASSET_NOTFVTPL_YOY,fundamental_balance_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.36e2450bbca2f17b30afff4608eb8db3,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,TRADE_FINASSET_YOY,fundamental_balance_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.422d227134878692b77703fc8725c30f,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,TRADE_FINLIAB,fundamental_balance_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.f1b852c145f91adea6085cddee646179,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,TRADE_FINLIAB_NOTFVTPL,fundamental_balance_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.8837708e7e2d58322074d598c150c6c5,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,TRADE_FINLIAB_NOTFVTPL_YOY,fundamental_balance_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.ddc68f1ff83d32b1896cab255c1fcfc1,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,TRADE_FINLIAB_YOY,fundamental_balance_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.b25d10af8a8140ca78698c3d9955887c,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,TRADE_RISK_RESERVE,fundamental_balance_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.befb187ed76f26785a81023c75233ecf,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,TRADE_RISK_RESERVE_YOY,fundamental_balance_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.2f0c28ccd658598c02d903ab344a54a4,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,TRADE_SEAT_FEE,fundamental_balance_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.bf1a01187b7b2f471a5558ca127c3dfc,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,TRADE_SEAT_FEE_YOY,fundamental_balance_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.40596e8b8f58f914c13fde3d9b964a6e,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,TREASURY_SHARES,fundamental_balance_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.70bfb6685c38a614b84489298ccca826,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,TREASURY_SHARES_YOY,fundamental_balance_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.fc6f0534b0d14fe4ebaa3e78366b3e55,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,UC_RESERVE,fundamental_balance_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.00d7160ba55f42b6c5892b7cb89143b2,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,UC_RESERVE_YOY,fundamental_balance_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.2ed80e1a34da78b81f3e79d2598bbe91,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,UD_RESERVE,fundamental_balance_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.f6dc1e642d783a0cb1fd63cda7419be6,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,UD_RESERVE_YOY,fundamental_balance_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.dc9fa19f785403aece8ece7f0d44c2fe,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,UNASSIGN_RPOFIT,fundamental_balance_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.64ea3a614972ddcd5a86b3ca1a6959a9,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,UNASSIGN_RPOFIT_YOY,fundamental_balance_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.c3ec14dd2323ea8254a511251108bc0a,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,UNCONFIRM_INVEST_LOSS,fundamental_balance_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.16e03a45c9389de531b035b6b1d4ea2c,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,UNCONFIRM_INVEST_LOSS_YOY,fundamental_balance_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.fe92c0816be1f0e13b0f3b5a78572eae,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,UPDATE_DATE,fundamental_balance_sheet,string,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.36e7e4cd11671ea26e063834aacf606b,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,USERIGHT_ASSET,fundamental_balance_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.7241437200f07756e7b3d7dcf6374ce2,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,USERIGHT_ASSET_YOY,fundamental_balance_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.08e4fd3a83646d5b24f144f7b737f383,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,ingest_time_utc,fundamental_balance_sheet,string,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.ec1a8cddf1e48849af7650045cc8b38e,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,source_code6,fundamental_balance_sheet,string,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.8bbbc553b3c89f5e681c2ebe2c119459,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,source_dataset,fundamental_balance_sheet,string,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
