field_uid,field_id,source_table,source_field,data_family,entity_scope,semantic_role,field_role,observable_time,pit_status,materialization_status,registry_present,registry_search_eligible,eligible_routes,generator_observed_routes,information_status,information_qualified,core_pack_selected,core_pack_decision,nearest_root_id,nearest_root_nmi,operator_path_status,review_outcome,review_reason,alpha_or_performance_claim
source::cn_source::profit_sheet_report_em::FEE_COMMISSION_NI,profit_sheet_report_em.FEE_COMMISSION_NI,profit_sheet_report_em,FEE_COMMISSION_NI,fundamental_profit_sheet,STOCK_REPORT_PERIOD,FUNDAMENTAL_LEVEL|FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,False,False,,,NOT_EVALUATED,False,False,NOT_SELECTED,,0.0,NOT_OBSERVED,HOLD_RESEARCH,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,False
source::cn_source::profit_sheet_report_em::FEE_COMMISSION_NI_YOY,profit_sheet_report_em.FEE_COMMISSION_NI_YOY,profit_sheet_report_em,FEE_COMMISSION_NI_YOY,fundamental_profit_sheet,STOCK_REPORT_PERIOD,FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,False,False,,,NOT_EVALUATED,False,False,NOT_SELECTED,,0.0,NOT_OBSERVED,HOLD_RESEARCH,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,False
source::cn_source::profit_sheet_report_em::FE_INTEREST_EXPENSE,profit_sheet_report_em.FE_INTEREST_EXPENSE,profit_sheet_report_em,FE_INTEREST_EXPENSE,fundamental_profit_sheet,STOCK_REPORT_PERIOD,FUNDAMENTAL_LEVEL|FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,False,False,,,NOT_EVALUATED,False,False,NOT_SELECTED,,0.0,NOT_OBSERVED,HOLD_RESEARCH,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,False
source::cn_source::profit_sheet_report_em::FE_INTEREST_EXPENSE_YOY,profit_sheet_report_em.FE_INTEREST_EXPENSE_YOY,profit_sheet_report_em,FE_INTEREST_EXPENSE_YOY,fundamental_profit_sheet,STOCK_REPORT_PERIOD,FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,False,False,,,NOT_EVALUATED,False,False,NOT_SELECTED,,0.0,NOT_OBSERVED,HOLD_RESEARCH,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,False
source::cn_source::profit_sheet_report_em::FE_INTEREST_INCOME,profit_sheet_report_em.FE_INTEREST_INCOME,profit_sheet_report_em,FE_INTEREST_INCOME,fundamental_profit_sheet,STOCK_REPORT_PERIOD,FUNDAMENTAL_LEVEL|FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,False,False,,,NOT_EVALUATED,False,False,NOT_SELECTED,,0.0,NOT_OBSERVED,HOLD_RESEARCH,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,False
source::cn_source::profit_sheet_report_em::FE_INTEREST_INCOME_YOY,profit_sheet_report_em.FE_INTEREST_INCOME_YOY,profit_sheet_report_em,FE_INTEREST_INCOME_YOY,fundamental_profit_sheet,STOCK_REPORT_PERIOD,FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,False,False,,,NOT_EVALUATED,False,False,NOT_SELECTED,,0.0,NOT_OBSERVED,HOLD_RESEARCH,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,False
source::cn_source::profit_sheet_report_em::FINANCE_ADVISER_NI,profit_sheet_report_em.FINANCE_ADVISER_NI,profit_sheet_report_em,FINANCE_ADVISER_NI,fundamental_profit_sheet,STOCK_REPORT_PERIOD,FUNDAMENTAL_LEVEL|FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,False,False,,,NOT_EVALUATED,False,False,NOT_SELECTED,,0.0,NOT_OBSERVED,HOLD_RESEARCH,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,False
source::cn_source::profit_sheet_report_em::FINANCE_ADVISER_NI_YOY,profit_sheet_report_em.FINANCE_ADVISER_NI_YOY,profit_sheet_report_em,FINANCE_ADVISER_NI_YOY,fundamental_profit_sheet,STOCK_REPORT_PERIOD,FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,False,False,,,NOT_EVALUATED,False,False,NOT_SELECTED,,0.0,NOT_OBSERVED,HOLD_RESEARCH,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,False
source::cn_source::profit_sheet_report_em::FINANCE_EXPENSE,profit_sheet_report_em.FINANCE_EXPENSE,profit_sheet_report_em,FINANCE_EXPENSE,fundamental_profit_sheet,STOCK_REPORT_PERIOD,FUNDAMENTAL_LEVEL|FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,False,False,,,NOT_EVALUATED,False,False,NOT_SELECTED,,0.0,NOT_OBSERVED,HOLD_RESEARCH,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,False
source::cn_source::profit_sheet_report_em::FINANCE_EXPENSE_YOY,profit_sheet_report_em.FINANCE_EXPENSE_YOY,profit_sheet_report_em,FINANCE_EXPENSE_YOY,fundamental_profit_sheet,STOCK_REPORT_PERIOD,FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,False,False,,,NOT_EVALUATED,False,False,NOT_SELECTED,,0.0,NOT_OBSERVED,HOLD_RESEARCH,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,False
source::cn_source::profit_sheet_report_em::FINANCE_OCI_AMT,profit_sheet_report_em.FINANCE_OCI_AMT,profit_sheet_report_em,FINANCE_OCI_AMT,fundamental_profit_sheet,STOCK_REPORT_PERIOD,FUNDAMENTAL_LEVEL|FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,False,False,,,NOT_EVALUATED,False,False,NOT_SELECTED,,0.0,NOT_OBSERVED,HOLD_RESEARCH,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,False
source::cn_source::profit_sheet_report_em::FINANCE_OCI_AMT_YOY,profit_sheet_report_em.FINANCE_OCI_AMT_YOY,profit_sheet_report_em,FINANCE_OCI_AMT_YOY,fundamental_profit_sheet,STOCK_REPORT_PERIOD,FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,False,False,,,NOT_EVALUATED,False,False,NOT_SELECTED,,0.0,NOT_OBSERVED,HOLD_RESEARCH,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,False
source::cn_source::profit_sheet_report_em::FUND_MANAGE_NI,profit_sheet_report_em.FUND_MANAGE_NI,profit_sheet_report_em,FUND_MANAGE_NI,fundamental_profit_sheet,STOCK_REPORT_PERIOD,FUNDAMENTAL_LEVEL|FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,False,False,,,NOT_EVALUATED,False,False,NOT_SELECTED,,0.0,NOT_OBSERVED,HOLD_RESEARCH,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,False
source::cn_source::profit_sheet_report_em::FUND_MANAGE_NI_YOY,profit_sheet_report_em.FUND_MANAGE_NI_YOY,profit_sheet_report_em,FUND_MANAGE_NI_YOY,fundamental_profit_sheet,STOCK_REPORT_PERIOD,FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,False,False,,,NOT_EVALUATED,False,False,NOT_SELECTED,,0.0,NOT_OBSERVED,HOLD_RESEARCH,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,False
source::cn_source::profit_sheet_report_em::FUND_SALE_NI,profit_sheet_report_em.FUND_SALE_NI,profit_sheet_report_em,FUND_SALE_NI,fundamental_profit_sheet,STOCK_REPORT_PERIOD,FUNDAMENTAL_LEVEL|FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,False,False,,,NOT_EVALUATED,False,False,NOT_SELECTED,,0.0,NOT_OBSERVED,HOLD_RESEARCH,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,False
source::cn_source::profit_sheet_report_em::FUND_SALE_NI_YOY,profit_sheet_report_em.FUND_SALE_NI_YOY,profit_sheet_report_em,FUND_SALE_NI_YOY,fundamental_profit_sheet,STOCK_REPORT_PERIOD,FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,False,False,,,NOT_EVALUATED,False,False,NOT_SELECTED,,0.0,NOT_OBSERVED,HOLD_RESEARCH,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,False
source::cn_source::profit_sheet_report_em::HMI_AFA,profit_sheet_report_em.HMI_AFA,profit_sheet_report_em,HMI_AFA,fundamental_profit_sheet,STOCK_REPORT_PERIOD,FUNDAMENTAL_LEVEL|FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,False,False,,,NOT_EVALUATED,False,False,NOT_SELECTED,,0.0,NOT_OBSERVED,HOLD_RESEARCH,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,False
source::cn_source::profit_sheet_report_em::HMI_AFA_YOY,profit_sheet_report_em.HMI_AFA_YOY,profit_sheet_report_em,HMI_AFA_YOY,fundamental_profit_sheet,STOCK_REPORT_PERIOD,FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,False,False,,,NOT_EVALUATED,False,False,NOT_SELECTED,,0.0,NOT_OBSERVED,HOLD_RESEARCH,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,False
source::cn_source::profit_sheet_report_em::INCOME_TAX,profit_sheet_report_em.INCOME_TAX,profit_sheet_report_em,INCOME_TAX,fundamental_profit_sheet,STOCK_REPORT_PERIOD,FUNDAMENTAL_LEVEL|FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,False,False,,,NOT_EVALUATED,False,False,NOT_SELECTED,,0.0,NOT_OBSERVED,HOLD_RESEARCH,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,False
source::cn_source::profit_sheet_report_em::INCOME_TAX_YOY,profit_sheet_report_em.INCOME_TAX_YOY,profit_sheet_report_em,INCOME_TAX_YOY,fundamental_profit_sheet,STOCK_REPORT_PERIOD,FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,False,False,,,NOT_EVALUATED,False,False,NOT_SELECTED,,0.0,NOT_OBSERVED,HOLD_RESEARCH,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,False
source::cn_source::profit_sheet_report_em::INSURANCE_INCOME,profit_sheet_report_em.INSURANCE_INCOME,profit_sheet_report_em,INSURANCE_INCOME,fundamental_profit_sheet,STOCK_REPORT_PERIOD,FUNDAMENTAL_LEVEL|FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,False,False,,,NOT_EVALUATED,False,False,NOT_SELECTED,,0.0,NOT_OBSERVED,HOLD_RESEARCH,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,False
source::cn_source::profit_sheet_report_em::INSURANCE_INCOME_YOY,profit_sheet_report_em.INSURANCE_INCOME_YOY,profit_sheet_report_em,INSURANCE_INCOME_YOY,fundamental_profit_sheet,STOCK_REPORT_PERIOD,FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,False,False,,,NOT_EVALUATED,False,False,NOT_SELECTED,,0.0,NOT_OBSERVED,HOLD_RESEARCH,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,False
source::cn_source::profit_sheet_report_em::INTEREST_EXPENSE,profit_sheet_report_em.INTEREST_EXPENSE,profit_sheet_report_em,INTEREST_EXPENSE,fundamental_profit_sheet,STOCK_REPORT_PERIOD,FUNDAMENTAL_LEVEL|FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,False,False,,,NOT_EVALUATED,False,False,NOT_SELECTED,,0.0,NOT_OBSERVED,HOLD_RESEARCH,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,False
source::cn_source::profit_sheet_report_em::INTEREST_EXPENSE_YOY,profit_sheet_report_em.INTEREST_EXPENSE_YOY,profit_sheet_report_em,INTEREST_EXPENSE_YOY,fundamental_profit_sheet,STOCK_REPORT_PERIOD,FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,False,False,,,NOT_EVALUATED,False,False,NOT_SELECTED,,0.0,NOT_OBSERVED,HOLD_RESEARCH,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,False
source::cn_source::profit_sheet_report_em::INTEREST_INCOME,profit_sheet_report_em.INTEREST_INCOME,profit_sheet_report_em,INTEREST_INCOME,fundamental_profit_sheet,STOCK_REPORT_PERIOD,FUNDAMENTAL_LEVEL|FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,False,False,,,NOT_EVALUATED,False,False,NOT_SELECTED,,0.0,NOT_OBSERVED,HOLD_RESEARCH,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,False
source::cn_source::profit_sheet_report_em::INTEREST_INCOME_YOY,profit_sheet_report_em.INTEREST_INCOME_YOY,profit_sheet_report_em,INTEREST_INCOME_YOY,fundamental_profit_sheet,STOCK_REPORT_PERIOD,FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,False,False,,,NOT_EVALUATED,False,False,NOT_SELECTED,,0.0,NOT_OBSERVED,HOLD_RESEARCH,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,False
source::cn_source::profit_sheet_report_em::INTEREST_NI,profit_sheet_report_em.INTEREST_NI,profit_sheet_report_em,INTEREST_NI,fundamental_profit_sheet,STOCK_REPORT_PERIOD,FUNDAMENTAL_LEVEL|FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,False,False,,,NOT_EVALUATED,False,False,NOT_SELECTED,,0.0,NOT_OBSERVED,HOLD_RESEARCH,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,False
source::cn_source::profit_sheet_report_em::INTEREST_NI_YOY,profit_sheet_report_em.INTEREST_NI_YOY,profit_sheet_report_em,INTEREST_NI_YOY,fundamental_profit_sheet,STOCK_REPORT_PERIOD,FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,False,False,,,NOT_EVALUATED,False,False,NOT_SELECTED,,0.0,NOT_OBSERVED,HOLD_RESEARCH,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,False
source::cn_source::profit_sheet_report_em::INVESTBANK_FEE_NI,profit_sheet_report_em.INVESTBANK_FEE_NI,profit_sheet_report_em,INVESTBANK_FEE_NI,fundamental_profit_sheet,STOCK_REPORT_PERIOD,FUNDAMENTAL_LEVEL|FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,False,False,,,NOT_EVALUATED,False,False,NOT_SELECTED,,0.0,NOT_OBSERVED,HOLD_RESEARCH,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,False
source::cn_source::profit_sheet_report_em::INVESTBANK_FEE_NI_YOY,profit_sheet_report_em.INVESTBANK_FEE_NI_YOY,profit_sheet_report_em,INVESTBANK_FEE_NI_YOY,fundamental_profit_sheet,STOCK_REPORT_PERIOD,FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,False,False,,,NOT_EVALUATED,False,False,NOT_SELECTED,,0.0,NOT_OBSERVED,HOLD_RESEARCH,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,False
source::cn_source::profit_sheet_report_em::INVEST_INCOME,profit_sheet_report_em.INVEST_INCOME,profit_sheet_report_em,INVEST_INCOME,fundamental_profit_sheet,STOCK_REPORT_PERIOD,FUNDAMENTAL_LEVEL|FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,False,False,,,NOT_EVALUATED,False,False,NOT_SELECTED,,0.0,NOT_OBSERVED,HOLD_RESEARCH,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,False
source::cn_source::profit_sheet_report_em::INVEST_INCOME_YOY,profit_sheet_report_em.INVEST_INCOME_YOY,profit_sheet_report_em,INVEST_INCOME_YOY,fundamental_profit_sheet,STOCK_REPORT_PERIOD,FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,False,False,,,NOT_EVALUATED,False,False,NOT_SELECTED,,0.0,NOT_OBSERVED,HOLD_RESEARCH,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,False
source::cn_source::profit_sheet_report_em::INVEST_JOINT_INCOME,profit_sheet_report_em.INVEST_JOINT_INCOME,profit_sheet_report_em,INVEST_JOINT_INCOME,fundamental_profit_sheet,STOCK_REPORT_PERIOD,FUNDAMENTAL_LEVEL|FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,False,False,,,NOT_EVALUATED,False,False,NOT_SELECTED,,0.0,NOT_OBSERVED,HOLD_RESEARCH,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,False
source::cn_source::profit_sheet_report_em::INVEST_JOINT_INCOME_YOY,profit_sheet_report_em.INVEST_JOINT_INCOME_YOY,profit_sheet_report_em,INVEST_JOINT_INCOME_YOY,fundamental_profit_sheet,STOCK_REPORT_PERIOD,FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,False,False,,,NOT_EVALUATED,False,False,NOT_SELECTED,,0.0,NOT_OBSERVED,HOLD_RESEARCH,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,False
source::cn_source::profit_sheet_report_em::MANAGE_EXPENSE,profit_sheet_report_em.MANAGE_EXPENSE,profit_sheet_report_em,MANAGE_EXPENSE,fundamental_profit_sheet,STOCK_REPORT_PERIOD,FUNDAMENTAL_LEVEL|FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,False,False,,,NOT_EVALUATED,False,False,NOT_SELECTED,,0.0,NOT_OBSERVED,HOLD_RESEARCH,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,False
source::cn_source::profit_sheet_report_em::MANAGE_EXPENSE_YOY,profit_sheet_report_em.MANAGE_EXPENSE_YOY,profit_sheet_report_em,MANAGE_EXPENSE_YOY,fundamental_profit_sheet,STOCK_REPORT_PERIOD,FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,False,False,,,NOT_EVALUATED,False,False,NOT_SELECTED,,0.0,NOT_OBSERVED,HOLD_RESEARCH,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,False
source::cn_source::profit_sheet_report_em::ME_RESEARCH_EXPENSE,profit_sheet_report_em.ME_RESEARCH_EXPENSE,profit_sheet_report_em,ME_RESEARCH_EXPENSE,fundamental_profit_sheet,STOCK_REPORT_PERIOD,FUNDAMENTAL_LEVEL|FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,False,False,,,NOT_EVALUATED,False,False,NOT_SELECTED,,0.0,NOT_OBSERVED,HOLD_RESEARCH,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,False
