field_uid,field_name,record_kind,data_family,source_table,source_field,entity_scope,semantic_role,field_role,dtype,observable_time,maturity,pit_status,materialization_status,search_status,recommended_routes,source_artifact,blocked_reason
source::cn_source::profit_sheet_report_em::TOTAL_COMPRE_INCOME_YOY,profit_sheet_report_em.TOTAL_COMPRE_INCOME_YOY,SOURCE_FIELD,fundamental_profit_sheet,profit_sheet_report_em,TOTAL_COMPRE_INCOME_YOY,STOCK_REPORT_PERIOD,FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,double,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,next_session_after_disclosure,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_DIRECTLY_EXPOSED,SLOW_TEMPORAL_CHANGE|DISCLOSURE_EVENT,reports/cn_field_universe_search_exposure_audit_20260714/fundamental_source_universe.csv,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
source::cn_source::profit_sheet_report_em::TOTAL_OPERATE_COST,profit_sheet_report_em.TOTAL_OPERATE_COST,SOURCE_FIELD,fundamental_profit_sheet,profit_sheet_report_em,TOTAL_OPERATE_COST,STOCK_REPORT_PERIOD,FUNDAMENTAL_LEVEL|FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,double,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,next_session_after_disclosure,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_DIRECTLY_EXPOSED,SLOW_XS_LEVEL|SLOW_TEMPORAL_CHANGE|DISCLOSURE_EVENT,reports/cn_field_universe_search_exposure_audit_20260714/fundamental_source_universe.csv,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
source::cn_source::profit_sheet_report_em::TOTAL_OPERATE_COST_YOY,profit_sheet_report_em.TOTAL_OPERATE_COST_YOY,SOURCE_FIELD,fundamental_profit_sheet,profit_sheet_report_em,TOTAL_OPERATE_COST_YOY,STOCK_REPORT_PERIOD,FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,double,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,next_session_after_disclosure,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_DIRECTLY_EXPOSED,SLOW_TEMPORAL_CHANGE|DISCLOSURE_EVENT,reports/cn_field_universe_search_exposure_audit_20260714/fundamental_source_universe.csv,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
source::cn_source::profit_sheet_report_em::TOTAL_OPERATE_INCOME,profit_sheet_report_em.TOTAL_OPERATE_INCOME,SOURCE_FIELD,fundamental_profit_sheet,profit_sheet_report_em,TOTAL_OPERATE_INCOME,STOCK_REPORT_PERIOD,FUNDAMENTAL_LEVEL|FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,double,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,next_session_after_disclosure,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_DIRECTLY_EXPOSED,SLOW_XS_LEVEL|SLOW_TEMPORAL_CHANGE|DISCLOSURE_EVENT,reports/cn_field_universe_search_exposure_audit_20260714/fundamental_source_universe.csv,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
source::cn_source::profit_sheet_report_em::TOTAL_OPERATE_INCOME_YOY,profit_sheet_report_em.TOTAL_OPERATE_INCOME_YOY,SOURCE_FIELD,fundamental_profit_sheet,profit_sheet_report_em,TOTAL_OPERATE_INCOME_YOY,STOCK_REPORT_PERIOD,FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,double,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,next_session_after_disclosure,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_DIRECTLY_EXPOSED,SLOW_TEMPORAL_CHANGE|DISCLOSURE_EVENT,reports/cn_field_universe_search_exposure_audit_20260714/fundamental_source_universe.csv,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
source::cn_source::profit_sheet_report_em::TOTAL_PROFIT,profit_sheet_report_em.TOTAL_PROFIT,SOURCE_FIELD,fundamental_profit_sheet,profit_sheet_report_em,TOTAL_PROFIT,STOCK_REPORT_PERIOD,FUNDAMENTAL_LEVEL|FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,double,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,next_session_after_disclosure,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_DIRECTLY_EXPOSED,SLOW_XS_LEVEL|SLOW_TEMPORAL_CHANGE|DISCLOSURE_EVENT,reports/cn_field_universe_search_exposure_audit_20260714/fundamental_source_universe.csv,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
source::cn_source::profit_sheet_report_em::TOTAL_PROFIT_BALANCE,profit_sheet_report_em.TOTAL_PROFIT_BALANCE,SOURCE_FIELD,fundamental_profit_sheet,profit_sheet_report_em,TOTAL_PROFIT_BALANCE,STOCK_REPORT_PERIOD,FUNDAMENTAL_LEVEL|FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,double,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,next_session_after_disclosure,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_DIRECTLY_EXPOSED,SLOW_XS_LEVEL|SLOW_TEMPORAL_CHANGE|DISCLOSURE_EVENT,reports/cn_field_universe_search_exposure_audit_20260714/fundamental_source_universe.csv,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
source::cn_source::profit_sheet_report_em::TOTAL_PROFIT_BALANCE_YOY,profit_sheet_report_em.TOTAL_PROFIT_BALANCE_YOY,SOURCE_FIELD,fundamental_profit_sheet,profit_sheet_report_em,TOTAL_PROFIT_BALANCE_YOY,STOCK_REPORT_PERIOD,FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,double,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,next_session_after_disclosure,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_DIRECTLY_EXPOSED,SLOW_TEMPORAL_CHANGE|DISCLOSURE_EVENT,reports/cn_field_universe_search_exposure_audit_20260714/fundamental_source_universe.csv,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
source::cn_source::profit_sheet_report_em::TOTAL_PROFIT_YOY,profit_sheet_report_em.TOTAL_PROFIT_YOY,SOURCE_FIELD,fundamental_profit_sheet,profit_sheet_report_em,TOTAL_PROFIT_YOY,STOCK_REPORT_PERIOD,FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,double,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,next_session_after_disclosure,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_DIRECTLY_EXPOSED,SLOW_TEMPORAL_CHANGE|DISCLOSURE_EVENT,reports/cn_field_universe_search_exposure_audit_20260714/fundamental_source_universe.csv,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
source::cn_source::profit_sheet_report_em::UNABLE_OCI,profit_sheet_report_em.UNABLE_OCI,SOURCE_FIELD,fundamental_profit_sheet,profit_sheet_report_em,UNABLE_OCI,STOCK_REPORT_PERIOD,FUNDAMENTAL_LEVEL|FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,double,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,next_session_after_disclosure,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_DIRECTLY_EXPOSED,SLOW_XS_LEVEL|SLOW_TEMPORAL_CHANGE|DISCLOSURE_EVENT,reports/cn_field_universe_search_exposure_audit_20260714/fundamental_source_universe.csv,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
source::cn_source::profit_sheet_report_em::UNABLE_OCI_BALANCE,profit_sheet_report_em.UNABLE_OCI_BALANCE,SOURCE_FIELD,fundamental_profit_sheet,profit_sheet_report_em,UNABLE_OCI_BALANCE,STOCK_REPORT_PERIOD,FUNDAMENTAL_LEVEL|FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,double,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,next_session_after_disclosure,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_DIRECTLY_EXPOSED,SLOW_XS_LEVEL|SLOW_TEMPORAL_CHANGE|DISCLOSURE_EVENT,reports/cn_field_universe_search_exposure_audit_20260714/fundamental_source_universe.csv,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
source::cn_source::profit_sheet_report_em::UNABLE_OCI_BALANCE_YOY,profit_sheet_report_em.UNABLE_OCI_BALANCE_YOY,SOURCE_FIELD,fundamental_profit_sheet,profit_sheet_report_em,UNABLE_OCI_BALANCE_YOY,STOCK_REPORT_PERIOD,FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,double,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,next_session_after_disclosure,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_DIRECTLY_EXPOSED,SLOW_TEMPORAL_CHANGE|DISCLOSURE_EVENT,reports/cn_field_universe_search_exposure_audit_20260714/fundamental_source_universe.csv,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
source::cn_source::profit_sheet_report_em::UNABLE_OCI_OTHER,profit_sheet_report_em.UNABLE_OCI_OTHER,SOURCE_FIELD,fundamental_profit_sheet,profit_sheet_report_em,UNABLE_OCI_OTHER,STOCK_REPORT_PERIOD,FUNDAMENTAL_LEVEL|FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,double,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,next_session_after_disclosure,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_DIRECTLY_EXPOSED,SLOW_XS_LEVEL|SLOW_TEMPORAL_CHANGE|DISCLOSURE_EVENT,reports/cn_field_universe_search_exposure_audit_20260714/fundamental_source_universe.csv,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
source::cn_source::profit_sheet_report_em::UNABLE_OCI_OTHER_YOY,profit_sheet_report_em.UNABLE_OCI_OTHER_YOY,SOURCE_FIELD,fundamental_profit_sheet,profit_sheet_report_em,UNABLE_OCI_OTHER_YOY,STOCK_REPORT_PERIOD,FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,double,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,next_session_after_disclosure,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_DIRECTLY_EXPOSED,SLOW_TEMPORAL_CHANGE|DISCLOSURE_EVENT,reports/cn_field_universe_search_exposure_audit_20260714/fundamental_source_universe.csv,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
source::cn_source::profit_sheet_report_em::UNABLE_OCI_YOY,profit_sheet_report_em.UNABLE_OCI_YOY,SOURCE_FIELD,fundamental_profit_sheet,profit_sheet_report_em,UNABLE_OCI_YOY,STOCK_REPORT_PERIOD,FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,double,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,next_session_after_disclosure,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_DIRECTLY_EXPOSED,SLOW_TEMPORAL_CHANGE|DISCLOSURE_EVENT,reports/cn_field_universe_search_exposure_audit_20260714/fundamental_source_universe.csv,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
source::cn_source::profit_sheet_report_em::UNCONFIRM_INVEST_LOSS,profit_sheet_report_em.UNCONFIRM_INVEST_LOSS,SOURCE_FIELD,fundamental_profit_sheet,profit_sheet_report_em,UNCONFIRM_INVEST_LOSS,STOCK_REPORT_PERIOD,FUNDAMENTAL_LEVEL|FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,double,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,next_session_after_disclosure,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_DIRECTLY_EXPOSED,SLOW_XS_LEVEL|SLOW_TEMPORAL_CHANGE|DISCLOSURE_EVENT,reports/cn_field_universe_search_exposure_audit_20260714/fundamental_source_universe.csv,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
source::cn_source::profit_sheet_report_em::UNCONFIRM_INVEST_LOSS_YOY,profit_sheet_report_em.UNCONFIRM_INVEST_LOSS_YOY,SOURCE_FIELD,fundamental_profit_sheet,profit_sheet_report_em,UNCONFIRM_INVEST_LOSS_YOY,STOCK_REPORT_PERIOD,FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,double,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,next_session_after_disclosure,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_DIRECTLY_EXPOSED,SLOW_TEMPORAL_CHANGE|DISCLOSURE_EVENT,reports/cn_field_universe_search_exposure_audit_20260714/fundamental_source_universe.csv,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
source::cn_source::profit_sheet_report_em::UNINSURANCE_CE,profit_sheet_report_em.UNINSURANCE_CE,SOURCE_FIELD,fundamental_profit_sheet,profit_sheet_report_em,UNINSURANCE_CE,STOCK_REPORT_PERIOD,FUNDAMENTAL_LEVEL|FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,double,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,next_session_after_disclosure,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_DIRECTLY_EXPOSED,SLOW_XS_LEVEL|SLOW_TEMPORAL_CHANGE|DISCLOSURE_EVENT,reports/cn_field_universe_search_exposure_audit_20260714/fundamental_source_universe.csv,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
source::cn_source::profit_sheet_report_em::UNINSURANCE_CE_YOY,profit_sheet_report_em.UNINSURANCE_CE_YOY,SOURCE_FIELD,fundamental_profit_sheet,profit_sheet_report_em,UNINSURANCE_CE_YOY,STOCK_REPORT_PERIOD,FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,double,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,next_session_after_disclosure,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_DIRECTLY_EXPOSED,SLOW_TEMPORAL_CHANGE|DISCLOSURE_EVENT,reports/cn_field_universe_search_exposure_audit_20260714/fundamental_source_universe.csv,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
source::cn_source::profit_sheet_report_em::UNINSURANCE_CI,profit_sheet_report_em.UNINSURANCE_CI,SOURCE_FIELD,fundamental_profit_sheet,profit_sheet_report_em,UNINSURANCE_CI,STOCK_REPORT_PERIOD,FUNDAMENTAL_LEVEL|FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,double,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,next_session_after_disclosure,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_DIRECTLY_EXPOSED,SLOW_XS_LEVEL|SLOW_TEMPORAL_CHANGE|DISCLOSURE_EVENT,reports/cn_field_universe_search_exposure_audit_20260714/fundamental_source_universe.csv,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
source::cn_source::profit_sheet_report_em::UNINSURANCE_CI_YOY,profit_sheet_report_em.UNINSURANCE_CI_YOY,SOURCE_FIELD,fundamental_profit_sheet,profit_sheet_report_em,UNINSURANCE_CI_YOY,STOCK_REPORT_PERIOD,FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,double,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,next_session_after_disclosure,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_DIRECTLY_EXPOSED,SLOW_TEMPORAL_CHANGE|DISCLOSURE_EVENT,reports/cn_field_universe_search_exposure_audit_20260714/fundamental_source_universe.csv,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
source::cn_source::profit_sheet_report_em::UNINSURANCE_CNI,profit_sheet_report_em.UNINSURANCE_CNI,SOURCE_FIELD,fundamental_profit_sheet,profit_sheet_report_em,UNINSURANCE_CNI,STOCK_REPORT_PERIOD,FUNDAMENTAL_LEVEL|FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,double,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,next_session_after_disclosure,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_DIRECTLY_EXPOSED,SLOW_XS_LEVEL|SLOW_TEMPORAL_CHANGE|DISCLOSURE_EVENT,reports/cn_field_universe_search_exposure_audit_20260714/fundamental_source_universe.csv,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
source::cn_source::profit_sheet_report_em::UNINSURANCE_CNI_YOY,profit_sheet_report_em.UNINSURANCE_CNI_YOY,SOURCE_FIELD,fundamental_profit_sheet,profit_sheet_report_em,UNINSURANCE_CNI_YOY,STOCK_REPORT_PERIOD,FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,double,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,next_session_after_disclosure,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_DIRECTLY_EXPOSED,SLOW_TEMPORAL_CHANGE|DISCLOSURE_EVENT,reports/cn_field_universe_search_exposure_audit_20260714/fundamental_source_universe.csv,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
source::cn_source::profit_sheet_report_em::UPDATE_DATE,profit_sheet_report_em.UPDATE_DATE,SOURCE_FIELD,fundamental_profit_sheet,profit_sheet_report_em,UPDATE_DATE,STOCK_REPORT_PERIOD,METADATA_BLOCKED,blocked,string,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,next_session_after_disclosure,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,SOURCE_METADATA_SIDECAR_ONLY,NOT_DIRECTLY_EXPOSED,BLOCKED,reports/cn_field_universe_search_exposure_audit_20260714/fundamental_source_universe.csv,METADATA_NOT_SEARCHABLE
source::cn_source::profit_sheet_report_em::ingest_time_utc,profit_sheet_report_em.ingest_time_utc,SOURCE_FIELD,fundamental_profit_sheet,profit_sheet_report_em,ingest_time_utc,STOCK_REPORT_PERIOD,METADATA_BLOCKED,blocked,string,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,next_session_after_disclosure,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,SOURCE_METADATA_SIDECAR_ONLY,NOT_DIRECTLY_EXPOSED,BLOCKED,reports/cn_field_universe_search_exposure_audit_20260714/fundamental_source_universe.csv,METADATA_NOT_SEARCHABLE
source::cn_source::profit_sheet_report_em::source_code6,profit_sheet_report_em.source_code6,SOURCE_FIELD,fundamental_profit_sheet,profit_sheet_report_em,source_code6,STOCK_REPORT_PERIOD,METADATA_BLOCKED,blocked,string,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,next_session_after_disclosure,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,SOURCE_METADATA_SIDECAR_ONLY,NOT_DIRECTLY_EXPOSED,BLOCKED,reports/cn_field_universe_search_exposure_audit_20260714/fundamental_source_universe.csv,METADATA_NOT_SEARCHABLE
source::cn_source::profit_sheet_report_em::source_dataset,profit_sheet_report_em.source_dataset,SOURCE_FIELD,fundamental_profit_sheet,profit_sheet_report_em,source_dataset,STOCK_REPORT_PERIOD,METADATA_BLOCKED,blocked,string,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,next_session_after_disclosure,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,SOURCE_METADATA_SIDECAR_ONLY,NOT_DIRECTLY_EXPOSED,BLOCKED,reports/cn_field_universe_search_exposure_audit_20260714/fundamental_source_universe.csv,METADATA_NOT_SEARCHABLE
source::cn_source::profit_sheet_report_em::source_em,profit_sheet_report_em.source_em,SOURCE_FIELD,fundamental_profit_sheet,profit_sheet_report_em,source_em,STOCK_REPORT_PERIOD,METADATA_BLOCKED,blocked,string,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,next_session_after_disclosure,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,SOURCE_METADATA_SIDECAR_ONLY,NOT_DIRECTLY_EXPOSED,BLOCKED,reports/cn_field_universe_search_exposure_audit_20260714/fundamental_source_universe.csv,METADATA_NOT_SEARCHABLE
source::cn_source::profit_sheet_report_em::source_family,profit_sheet_report_em.source_family,SOURCE_FIELD,fundamental_profit_sheet,profit_sheet_report_em,source_family,STOCK_REPORT_PERIOD,METADATA_BLOCKED,blocked,string,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,next_session_after_disclosure,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,SOURCE_METADATA_SIDECAR_ONLY,NOT_DIRECTLY_EXPOSED,BLOCKED,reports/cn_field_universe_search_exposure_audit_20260714/fundamental_source_universe.csv,METADATA_NOT_SEARCHABLE
source::cn_source::profit_sheet_report_em::source_file,profit_sheet_report_em.source_file,SOURCE_FIELD,fundamental_profit_sheet,profit_sheet_report_em,source_file,STOCK_REPORT_PERIOD,METADATA_BLOCKED,blocked,string,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,next_session_after_disclosure,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,SOURCE_METADATA_SIDECAR_ONLY,NOT_DIRECTLY_EXPOSED,BLOCKED,reports/cn_field_universe_search_exposure_audit_20260714/fundamental_source_universe.csv,METADATA_NOT_SEARCHABLE
source::cn_source::zygc_em::ingest_time_utc,zygc_em.ingest_time_utc,SOURCE_FIELD,business_composition,zygc_em,ingest_time_utc,STOCK_REPORT_PERIOD_COMPONENT,METADATA_BLOCKED,blocked,string,PIT_CONTRACT_UNRESOLVED,next_session_after_disclosure,PIT_CONTRACT_UNRESOLVED,BLOCKED_PIT_CONTRACT_UNRESOLVED,NOT_DIRECTLY_EXPOSED,BLOCKED,reports/cn_field_universe_search_exposure_audit_20260714/fundamental_source_universe.csv,NO_INDEPENDENT_DISCLOSURE_OR_OBSERVABLE_TIME
source::cn_source::zygc_em::source_code6,zygc_em.source_code6,SOURCE_FIELD,business_composition,zygc_em,source_code6,STOCK_REPORT_PERIOD_COMPONENT,METADATA_BLOCKED,blocked,string,PIT_CONTRACT_UNRESOLVED,next_session_after_disclosure,PIT_CONTRACT_UNRESOLVED,BLOCKED_PIT_CONTRACT_UNRESOLVED,NOT_DIRECTLY_EXPOSED,BLOCKED,reports/cn_field_universe_search_exposure_audit_20260714/fundamental_source_universe.csv,NO_INDEPENDENT_DISCLOSURE_OR_OBSERVABLE_TIME
source::cn_source::zygc_em::source_dataset,zygc_em.source_dataset,SOURCE_FIELD,business_composition,zygc_em,source_dataset,STOCK_REPORT_PERIOD_COMPONENT,METADATA_BLOCKED,blocked,string,PIT_CONTRACT_UNRESOLVED,next_session_after_disclosure,PIT_CONTRACT_UNRESOLVED,BLOCKED_PIT_CONTRACT_UNRESOLVED,NOT_DIRECTLY_EXPOSED,BLOCKED,reports/cn_field_universe_search_exposure_audit_20260714/fundamental_source_universe.csv,NO_INDEPENDENT_DISCLOSURE_OR_OBSERVABLE_TIME
source::cn_source::zygc_em::source_em,zygc_em.source_em,SOURCE_FIELD,business_composition,zygc_em,source_em,STOCK_REPORT_PERIOD_COMPONENT,METADATA_BLOCKED,blocked,string,PIT_CONTRACT_UNRESOLVED,next_session_after_disclosure,PIT_CONTRACT_UNRESOLVED,BLOCKED_PIT_CONTRACT_UNRESOLVED,NOT_DIRECTLY_EXPOSED,BLOCKED,reports/cn_field_universe_search_exposure_audit_20260714/fundamental_source_universe.csv,NO_INDEPENDENT_DISCLOSURE_OR_OBSERVABLE_TIME
source::cn_source::zygc_em::source_family,zygc_em.source_family,SOURCE_FIELD,business_composition,zygc_em,source_family,STOCK_REPORT_PERIOD_COMPONENT,METADATA_BLOCKED,blocked,string,PIT_CONTRACT_UNRESOLVED,next_session_after_disclosure,PIT_CONTRACT_UNRESOLVED,BLOCKED_PIT_CONTRACT_UNRESOLVED,NOT_DIRECTLY_EXPOSED,BLOCKED,reports/cn_field_universe_search_exposure_audit_20260714/fundamental_source_universe.csv,NO_INDEPENDENT_DISCLOSURE_OR_OBSERVABLE_TIME
source::cn_source::zygc_em::source_file,zygc_em.source_file,SOURCE_FIELD,business_composition,zygc_em,source_file,STOCK_REPORT_PERIOD_COMPONENT,METADATA_BLOCKED,blocked,string,PIT_CONTRACT_UNRESOLVED,next_session_after_disclosure,PIT_CONTRACT_UNRESOLVED,BLOCKED_PIT_CONTRACT_UNRESOLVED,NOT_DIRECTLY_EXPOSED,BLOCKED,reports/cn_field_universe_search_exposure_audit_20260714/fundamental_source_universe.csv,NO_INDEPENDENT_DISCLOSURE_OR_OBSERVABLE_TIME
