candidate_id,expression_hash,expression,generator_arm,round_id,factor_lane,aligned_ic_mean,aligned_spread_mean,spread_hit_rate,positive_horizon_count,mean_one_way_turnover,blocker_flags,run,source_file,proxy_sortino,mcmc_sortino_median,mcmc_prob_sortino_gt_0,reward_audit_decision,phase3ca_proxy_quality,metric_boundary,generator_route,seed,parent_id,mutation_type,field_family,primitive_family,event_state_family,horizon_bucket,turnover_bucket,family_id,motif_id,subtree_hashes,proxy_quality,train_reward,train_reward_decision,train_reward_blockers,optimizer_reward,optimizer_reward_source,optimizer_reward_metric,optimizer_reward_split,validation_usage,holdout_usage,validation_day_sortino,validation_mcmc_prob_gt_0,holdout_day_sortino,holdout_mcmc_prob_gt_0,train_mean_one_way_turnover,phase3ei_prior_short_policy,phase3ei_source_path,phase3ei_prior_metric,phase3ei_prior_score,phase3ei_prior_decision,phase3ei_prior_decision_priority,phase3ei_recheck_required,phase3ei_required_portfolio_mode,source_round,source_generator,source_lane,fields,train_day_sortino,train_minute_sortino,train_worst_horizon_day_sortino,train_median_horizon_day_sortino,train_horizon_sortino_stdev,train_day_mcmc_p25,train_day_mcmc_prob_gt_0,validation_day_mcmc_prob_gt_0,holdout_day_mcmc_prob_gt_0,inherited_blockers,parallel_chunk_id,train_rank_ic_mean,train_rank_ic_hit_rate,train_rank_ic_loss,train_rank_ic_reward_component,train_rank_ic_obs,train_regime_stability_score,train_regime_reward_component,train_regime_worst_day_sortino,train_regime_median_day_sortino,train_regime_positive_share,train_regime_count,train_regime_method,train_regime_rows,validation_rank_ic_mean,validation_rank_ic_loss,holdout_rank_ic_mean,holdout_rank_ic_loss,phase3eh_oos_usage,budget_status,budget_score,budget_reason,family_key,seed_quota_status,fields_list,max_window,ast_skeleton,ast_operator_sequence,ast_operator_multiset,ast_root_operator,ast_depth,ast_depth_bin,ast_operator_count,ast_operator_count_bin,ast_field_count,ast_field_count_bin,ast_window_count,ast_window_count_bin,ast_max_window,ast_max_window_bin,ast_complexity,ast_complexity_bin,search_memory_key,policy_score,expected_direction,x0_r3_role,note,typed_gate_decision,typed_gate_reason,registry_version,phase3cp_scheduler_source,abs_aligned_ic_mean,phase3bp_blocker_flags,phase3cp_rank,cem_prior_score,phase3cp_real_cm_loop,cm_required_fields,cm_field_gate_decision,cm_missing_fields,cm_turnover_proxy,cm_turnover_proxy_max,phase3dv_lane,phase3dv_seed_status,phase3dv_seed_budget_score,typed_gate_registry_version
phase3dv_00047,3ff5390f56bb809d481eb281,"CSRank(Add(Mul(Sign(Sign(CSRank(StateDwell($evt_uplimit_up_limit_keep_times,10)))),CSRank(Add(CSRank(MaskedZScore($ctx_billboard_billboard_deal_amt,10,0.8)),Sign(CSRank($m1_first5_last_return_vs_open))))),CSRank(ValidRatioGate($ctx_hfq_market_cap_yuan,60,0.6))))",phase3dv_budget_pool_self_deepen,phase3dv_lane_c_probation_budget_probe,,,,,,0.14,,,,,,,,0,budget-pool pack only; Phase3CM train reward is optimizer feedback; validation/holdout report-only,phase3dv-budget-pool-self-deepen-pack,20260630,phase3dv_02682,three_context_interaction,lagged_context+limit_event_state+opening_state,cross_sectional+arithmetic+state_transform,board_transition+limit_up+opening_state,multi_or_unknown,low_turnover,b53772184f08b0d955,a4c498f70da756a3e3,803a21d468b1,0,,,,,,,,audit_only_not_budgeted,audit_only_not_budgeted,,,,,,legacy_assume_long_short_recheck_required,runtime\phase3eh_stage0_trainonly_wide_dv_pack_20260704\phase3dv_budget_pool_candidate_audit.csv,phase3ca_proxy_quality,0.0,,0,True,long_only_top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,allow,no blocked field/primitive combination detected,,,,,,,,,,,,,phase3dv_lane_c_probation_budget_probe,probation,-0.03262946,phase3ce1_typed_primitive_gate_v1_20260618
phase3dv_00048,de8263605c99663945d02e23,"Neg(CSRank(Add(Mul(Sign(Sign(CSRank(StateDwell($evt_uplimit_fd_max,3)))),CSRank(Sub(Neg(CSRank(MaskedZScore($ctx_rzrq_rzyezb,40,0.5))),CSRank($m1_first5_amount)))),CSRank(MaskedZScore($ctx_hfq_float_market_cap_yuan,60,0.5)))))",phase3dv_budget_pool_self_deepen,phase3dv_lane_d_fresh_self_deepen,,,,,,0.14,,,,,,,,0,budget-pool pack only; Phase3CM train reward is optimizer feedback; validation/holdout report-only,phase3dv-budget-pool-self-deepen-pack,20260630,fresh_self_000,three_context_contrarian,flow_amount_volume+lagged_context+limit_event_state+opening_state,cross_sectional+arithmetic+state_transform,opening_state,multi_or_unknown,low_turnover,e7b66fc637270e53f2,01c4d8b3f15f259d5b,39e1d6655045,0,,,,,,,,audit_only_not_budgeted,audit_only_not_budgeted,,,,,,legacy_assume_long_short_recheck_required,runtime\phase3eh_stage0_trainonly_wide_dv_pack_20260704\phase3dv_budget_pool_candidate_audit.csv,phase3ca_proxy_quality,0.0,,0,True,long_only_top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,allow,no blocked field/primitive combination detected,,,,,,,,,,,,,phase3dv_lane_d_fresh_self_deepen,fresh_self_deepen,0.0,phase3ce1_typed_primitive_gate_v1_20260618
phase3dv_00049,6e76459050351e921443a46a,"Neg(CSRank(Add(Mul(Sign(CSRank(StateDwell($evt_uplimit_fd_max,10))),CSRank(Sub(Neg(CSRank(MaskedZScore($ctx_rzrq_rqye,10,0.5))),CSRank(ValidRatioGate($ctx_billboard_billboard_buy_amt,40,0.6))))),CSRank(MaskedZScore($ctx_holder_holder_num_change,60,0.5)))))",phase3dv_budget_pool_self_deepen,phase3dv_lane_a_elite_budget_deepen,,,,,,0.14,,,,,,,,0,budget-pool pack only; Phase3CM train reward is optimizer feedback; validation/holdout report-only,phase3dv-budget-pool-self-deepen-pack,20260630,phase3dv_00353,three_context_contrarian,lagged_context+limit_event_state,cross_sectional+arithmetic+state_transform,board_transition,multi_or_unknown,low_turnover,fdd676752d07db6dda,e3ccb06219a686a7b8,bfb2967d0aed,0,,,,,,,,audit_only_not_budgeted,audit_only_not_budgeted,,,,,,legacy_assume_long_short_recheck_required,runtime\phase3eh_stage0_trainonly_wide_dv_pack_20260704\phase3dv_budget_pool_candidate_audit.csv,phase3ca_proxy_quality,0.0,,0,True,long_only_top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,allow,no blocked field/primitive combination detected,,,,,,,,,,,,,phase3dv_lane_a_elite_budget_deepen,global_survivor,0.45236941,phase3ce1_typed_primitive_gate_v1_20260618
phase3dv_00050,5e05135eed67408c7a822f58,"CSRank(Sub(Neg(CSRank(MaskedZScore($ctx_hfq_market_cap_yuan,60,0.6))),Sign(CSRank(SinceLastEvent($evt_uplimit_fd_close)))))",phase3dv_budget_pool_self_deepen,phase3dv_lane_b_regime_specialist_budget,,,,,,0.14,,,,,,,,0,budget-pool pack only; Phase3CM train reward is optimizer feedback; validation/holdout report-only,phase3dv-budget-pool-self-deepen-pack,20260630,phase3dv_04983,sub_context_event,limit_event_state,cross_sectional+arithmetic+state_transform,none,multi_or_unknown,low_turnover,487955ca865576bd0a,b46363b3a042b0144a,829bb9cbf9d4,0,,,,,,,,audit_only_not_budgeted,audit_only_not_budgeted,,,,,,legacy_assume_long_short_recheck_required,runtime\phase3eh_stage0_trainonly_wide_dv_pack_20260704\phase3dv_budget_pool_candidate_audit.csv,phase3ca_proxy_quality,0.0,,0,True,long_only_top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,allow,no blocked field/primitive combination detected,,,,,,,,,,,,,phase3dv_lane_b_regime_specialist_budget,regime_specialist,0.16125897,phase3ce1_typed_primitive_gate_v1_20260618
phase3dv_00051,15fc0b3ab48c42a79b291e33,"CSRank(Mul(Sign(Add(CSRank(ValidRatioGate($ctx_hfq_float_market_cap_yuan,10,0.6)),CSRank(MaskedZScore($ctx_sent_max_lb_num,20,0.5)))),Neg(CSRank(StateDwell($evt_uplimit_active,40)))))",phase3dv_budget_pool_self_deepen,phase3dv_lane_c_probation_budget_probe,,,,,,0.14,,,,,,,,0,budget-pool pack only; Phase3CM train reward is optimizer feedback; validation/holdout report-only,phase3dv-budget-pool-self-deepen-pack,20260630,phase3dv_02682,two_context_gate_event,limit_event_state,cross_sectional+arithmetic+state_transform,high_board,multi_or_unknown,low_turnover,d56a8b523d165ed9de,20a26e245af49db47d,d54ae154e146,0,,,,,,,,audit_only_not_budgeted,audit_only_not_budgeted,,,,,,legacy_assume_long_short_recheck_required,runtime\phase3eh_stage0_trainonly_wide_dv_pack_20260704\phase3dv_budget_pool_candidate_audit.csv,phase3ca_proxy_quality,0.0,,0,True,long_only_top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,allow,no blocked field/primitive combination detected,,,,,,,,,,,,,phase3dv_lane_c_probation_budget_probe,probation,-0.03262946,phase3ce1_typed_primitive_gate_v1_20260618
phase3dv_00052,ff00e8c2e22b28df777c4b4c,"CSRank(Add(Mul(Sign(CSRank(StateDwell($evt_uplimit_age_min,40))),CSRank(Sub(CSRank(MaskedCorr($ctx_billboard_billboard_net_amt,$vwap,120,0.6)),CSRank(MaskedZScore($ctx_billboard_billboard_deal_amt,40,0.8))))),CSRank($m1_first30_vwap_return_vs_open)))",phase3dv_budget_pool_self_deepen,phase3dv_lane_d_fresh_self_deepen,,,,,,0.14,,,,,,,,0,budget-pool pack only; Phase3CM train reward is optimizer feedback; validation/holdout report-only,phase3dv-budget-pool-self-deepen-pack,20260630,fresh_self_000,three_context_spread,lagged_context+limit_event_state+opening_state,cross_sectional+arithmetic+state_transform,board_transition+opening_state,multi_or_unknown,low_turnover,43349a8dfd801d2072,3df1b022186bfbf32f,a8988384f566,0,,,,,,,,audit_only_not_budgeted,audit_only_not_budgeted,,,,,,legacy_assume_long_short_recheck_required,runtime\phase3eh_stage0_trainonly_wide_dv_pack_20260704\phase3dv_budget_pool_candidate_audit.csv,phase3ca_proxy_quality,0.0,,0,True,long_only_top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,allow,no blocked field/primitive combination detected,,,,,,,,,,,,,phase3dv_lane_d_fresh_self_deepen,fresh_self_deepen,0.0,phase3ce1_typed_primitive_gate_v1_20260618
phase3dv_00053,e236d8ab91929732788cfd46,"CSRank(Add(Sub(CSRank(MaskedZScore($ctx_sent_downlimit_num,40,0.6)),CSRank($m1_first15_range)),CSRank(StateDwell($evt_uplimit_fd_max,15))))",phase3dv_budget_pool_self_deepen,phase3dv_lane_a_elite_budget_deepen,,,,,,0.14,,,,,,,,0,budget-pool pack only; Phase3CM train reward is optimizer feedback; validation/holdout report-only,phase3dv-budget-pool-self-deepen-pack,20260630,phase3dv_00353,spread_context_event,limit_event_state+opening_state+range_location,cross_sectional+arithmetic,opening_state,multi_or_unknown,low_turnover,a40490caca584bc7b3,25852aef6460518d43,2ef93c3beb4e,0,,,,,,,,audit_only_not_budgeted,audit_only_not_budgeted,,,,,,legacy_assume_long_short_recheck_required,runtime\phase3eh_stage0_trainonly_wide_dv_pack_20260704\phase3dv_budget_pool_candidate_audit.csv,phase3ca_proxy_quality,0.0,,0,True,long_only_top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,allow,no blocked field/primitive combination detected,,,,,,,,,,,,,phase3dv_lane_a_elite_budget_deepen,global_survivor,0.45236941,phase3ce1_typed_primitive_gate_v1_20260618
phase3dv_00054,3b9a2db1e619baf3d81b5d5b,"CSRank(Add(Sub(CSRank(MaskedZScore($ctx_holder_holder_num,40,0.6)),CSRank(MaskedZScore($ctx_rzrq_rzmre,20,0.6))),Sign(CSRank(WindowStateCount($evt_uplimit_fd_close,40)))))",phase3dv_budget_pool_self_deepen,phase3dv_lane_b_regime_specialist_budget,,,,,,0.14,,,,,,,,0,budget-pool pack only; Phase3CM train reward is optimizer feedback; validation/holdout report-only,phase3dv-budget-pool-self-deepen-pack,20260630,phase3dv_04983,spread_context_event,lagged_context+limit_event_state,cross_sectional+arithmetic+state_transform,none,multi_or_unknown,low_turnover,c63fad9d490544eb7f,13c2967a2f82a000cc,9c507293822b,0,,,,,,,,audit_only_not_budgeted,audit_only_not_budgeted,,,,,,legacy_assume_long_short_recheck_required,runtime\phase3eh_stage0_trainonly_wide_dv_pack_20260704\phase3dv_budget_pool_candidate_audit.csv,phase3ca_proxy_quality,0.0,,0,True,long_only_top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,allow,no blocked field/primitive combination detected,,,,,,,,,,,,,phase3dv_lane_b_regime_specialist_budget,regime_specialist,0.16125897,phase3ce1_typed_primitive_gate_v1_20260618
phase3dv_00055,00d17f4e35baad74fe2319cf,"CSRank(Add(Add(Sign(CSRank(StateDwell($evt_uplimit_up_limit_keep_times,40))),CSRank(MaskedZScore($ctx_hfq_pe_ttm,20,0.6))),Neg(CSRank(MaskedZScore($ctx_billboard_sum_sell_amt,20,0.5)))))",phase3dv_budget_pool_self_deepen,phase3dv_lane_c_probation_budget_probe,,,,,,0.14,,,,,,,,0,budget-pool pack only; Phase3CM train reward is optimizer feedback; validation/holdout report-only,phase3dv-budget-pool-self-deepen-pack,20260630,phase3dv_02682,add_event_two_context,lagged_context+limit_event_state,cross_sectional+arithmetic+state_transform,board_transition+limit_up,multi_or_unknown,low_turnover,f8c764cd28bcd44688,a0db7f9c6f015ad939,5deef3af832e,0,,,,,,,,audit_only_not_budgeted,audit_only_not_budgeted,,,,,,legacy_assume_long_short_recheck_required,runtime\phase3eh_stage0_trainonly_wide_dv_pack_20260704\phase3dv_budget_pool_candidate_audit.csv,phase3ca_proxy_quality,0.0,,0,True,long_only_top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,allow,no blocked field/primitive combination detected,,,,,,,,,,,,,phase3dv_lane_c_probation_budget_probe,probation,-0.03262946,phase3ce1_typed_primitive_gate_v1_20260618
phase3dv_00056,6c9ef9e97722cc93f15d89d3,"CSRank(Add(Add(CSRank(WindowStateCount($evt_uplimit_active,10)),Neg(CSRank(MaskedCorr($ctx_sent_downlimit_num,$vwap,20,0.6)))),CSRank(ValidRatioGate($ctx_sent_lb_2_num,60,0.6))))",phase3dv_budget_pool_self_deepen,phase3dv_lane_d_fresh_self_deepen,,,,,,0.14,,,,,,,,0,budget-pool pack only; Phase3CM train reward is optimizer feedback; validation/holdout report-only,phase3dv-budget-pool-self-deepen-pack,20260630,fresh_self_000,add_event_two_context,limit_event_state,cross_sectional+arithmetic+state_transform,high_board,multi_or_unknown,low_turnover,4e13dca38933250768,a94dbadab7a4ea0b2f,33782be424fe,0,,,,,,,,audit_only_not_budgeted,audit_only_not_budgeted,,,,,,legacy_assume_long_short_recheck_required,runtime\phase3eh_stage0_trainonly_wide_dv_pack_20260704\phase3dv_budget_pool_candidate_audit.csv,phase3ca_proxy_quality,0.0,,0,True,long_only_top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,allow,no blocked field/primitive combination detected,,,,,,,,,,,,,phase3dv_lane_d_fresh_self_deepen,fresh_self_deepen,0.0,phase3ce1_typed_primitive_gate_v1_20260618
phase3dv_00057,0dbe6ed1fbd4e803f492a819,"CSRank(Add(Add(CSRank(StateDwell($evt_uplimit_fd_max,20)),CSRank(MaskedZScore($ctx_hfq_ps_ttm,20,0.5))),CSRank(MaskedZScore($ctx_billboard_deal_net_ratio,10,0.8))))",phase3dv_budget_pool_self_deepen,phase3dv_lane_a_elite_budget_deepen,,,,,,0.14,,,,,,,,0,budget-pool pack only; Phase3CM train reward is optimizer feedback; validation/holdout report-only,phase3dv-budget-pool-self-deepen-pack,20260630,phase3dv_00353,add_event_two_context,lagged_context+limit_event_state,cross_sectional+arithmetic,board_transition,multi_or_unknown,low_turnover,2106e377ac0f4cc644,6df43a8c68a2b1d5f1,407b6e2a68b9,0,,,,,,,,audit_only_not_budgeted,audit_only_not_budgeted,,,,,,legacy_assume_long_short_recheck_required,runtime\phase3eh_stage0_trainonly_wide_dv_pack_20260704\phase3dv_budget_pool_candidate_audit.csv,phase3ca_proxy_quality,0.0,,0,True,long_only_top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,allow,no blocked field/primitive combination detected,,,,,,,,,,,,,phase3dv_lane_a_elite_budget_deepen,global_survivor,0.45236941,phase3ce1_typed_primitive_gate_v1_20260618
phase3dv_00058,e0c355ee884e454865023113,"CSRank(Add(Sub(CSRank(MaskedCorr($ctx_billboard_deal_amount_ratio,$amount,20,0.6)),Sign(CSRank($m1_first30_high))),Sign(CSRank(WindowStateCount($evt_uplimit_fd_close,5)))))",phase3dv_budget_pool_self_deepen,phase3dv_lane_b_regime_specialist_budget,,,,,,0.14,,,,,,,,0,budget-pool pack only; Phase3CM train reward is optimizer feedback; validation/holdout report-only,phase3dv-budget-pool-self-deepen-pack,20260630,phase3dv_04983,spread_context_event,flow_amount_volume+lagged_context+limit_event_state+opening_state+range_location,cross_sectional+arithmetic+state_transform,board_transition+opening_state,multi_or_unknown,low_turnover,331a7eaacd4fd31d9a,bdef58237fcdf035f8,d6ee13e8c8d0,0,,,,,,,,audit_only_not_budgeted,audit_only_not_budgeted,,,,,,legacy_assume_long_short_recheck_required,runtime\phase3eh_stage0_trainonly_wide_dv_pack_20260704\phase3dv_budget_pool_candidate_audit.csv,phase3ca_proxy_quality,0.0,,0,True,long_only_top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,allow,no blocked field/primitive combination detected,,,,,,,,,,,,,phase3dv_lane_b_regime_specialist_budget,regime_specialist,0.16125897,phase3ce1_typed_primitive_gate_v1_20260618
phase3dv_00059,acace1c3ca9dcdfd951201a5,"Neg(CSRank(Add(Mul(Sign(Sign(CSRank(EventAge($evt_uplimit_fd_max)))),CSRank(Sub(Neg(CSRank(MaskedCorr($ctx_holder_avg_hold_num,$vwap,10,0.6))),CSRank(ValidRatioGate($ctx_billboard_billboard_sell_amt,60,0.5))))),CSRank(ValidRatioGate($ctx_hfq_pb,40,0.8)))))",phase3dv_budget_pool_self_deepen,phase3dv_lane_c_probation_budget_probe,,,,,,0.14,,,,,,,,0,budget-pool pack only; Phase3CM train reward is optimizer feedback; validation/holdout report-only,phase3dv-budget-pool-self-deepen-pack,20260630,phase3dv_02682,three_context_contrarian,lagged_context+limit_event_state,cross_sectional+arithmetic+state_transform,board_transition,multi_or_unknown,low_turnover,1a7e8572c5fd219576,a86bc37bddf6f8fd17,c494e7c972aa,0,,,,,,,,audit_only_not_budgeted,audit_only_not_budgeted,,,,,,legacy_assume_long_short_recheck_required,runtime\phase3eh_stage0_trainonly_wide_dv_pack_20260704\phase3dv_budget_pool_candidate_audit.csv,phase3ca_proxy_quality,0.0,,0,True,long_only_top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,allow,no blocked field/primitive combination detected,,,,,,,,,,,,,phase3dv_lane_c_probation_budget_probe,probation,-0.03262946,phase3ce1_typed_primitive_gate_v1_20260618
phase3dv_00060,6aed11484726a1f870c7cd98,"CSRank(Mul(Neg(CSRank(StateDwell($evt_uplimit_auction_money,5))),Sign(CSRank(ValidRatioGate($ctx_holder_holder_num,60,0.8)))))",phase3dv_budget_pool_self_deepen,phase3dv_lane_d_fresh_self_deepen,,,,,,0.14,,,,,,,,0,budget-pool pack only; Phase3CM train reward is optimizer feedback; validation/holdout report-only,phase3dv-budget-pool-self-deepen-pack,20260630,fresh_self_000,event_context_gate,lagged_context+limit_event_state+opening_state,cross_sectional+arithmetic+state_transform,opening_state,multi_or_unknown,low_turnover,9fac808120c2915f12,0a4ac8dbfbacfa85bd,5d3d6fe64f5c,0,,,,,,,,audit_only_not_budgeted,audit_only_not_budgeted,,,,,,legacy_assume_long_short_recheck_required,runtime\phase3eh_stage0_trainonly_wide_dv_pack_20260704\phase3dv_budget_pool_candidate_audit.csv,phase3ca_proxy_quality,0.0,,0,True,long_only_top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,allow,no blocked field/primitive combination detected,,,,,,,,,,,,,phase3dv_lane_d_fresh_self_deepen,fresh_self_deepen,0.0,phase3ce1_typed_primitive_gate_v1_20260618
phase3dv_00061,a5a39dcae7b58dea4a342534,"Neg(CSRank(Mul(Sign(CSRank(StateDwell($evt_uplimit_fd_max,40))),CSRank(ValidRatioGate($ctx_billboard_sell_ratio,60,0.8)))))",phase3dv_budget_pool_self_deepen,phase3dv_lane_a_elite_budget_deepen,,,,,,0.14,,,,,,,,0,budget-pool pack only; Phase3CM train reward is optimizer feedback; validation/holdout report-only,phase3dv-budget-pool-self-deepen-pack,20260630,phase3dv_00353,neg_mul_signed_event_context,lagged_context+limit_event_state,cross_sectional+arithmetic+state_transform,board_transition,multi_or_unknown,low_turnover,43130001dca41b1a4d,39f90499ff528ffd8a,e874a07bade3,0,,,,,,,,audit_only_not_budgeted,audit_only_not_budgeted,,,,,,legacy_assume_long_short_recheck_required,runtime\phase3eh_stage0_trainonly_wide_dv_pack_20260704\phase3dv_budget_pool_candidate_audit.csv,phase3ca_proxy_quality,0.0,,0,True,long_only_top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,allow,no blocked field/primitive combination detected,,,,,,,,,,,,,phase3dv_lane_a_elite_budget_deepen,global_survivor,0.45236941,phase3ce1_typed_primitive_gate_v1_20260618
phase3dv_00062,84b8dae2285facf063379150,"CSRank(Sub(Sign(CSRank(EventCount($evt_uplimit_active,15))),CSRank(MaskedZScore($ctx_hfq_volume_ratio,20,0.8))))",phase3dv_budget_pool_self_deepen,phase3dv_lane_b_regime_specialist_budget,,,,,,0.14,,,,,,,,0,budget-pool pack only; Phase3CM train reward is optimizer feedback; validation/holdout report-only,phase3dv-budget-pool-self-deepen-pack,20260630,phase3dv_04983,sub_event_context,flow_amount_volume+limit_event_state,cross_sectional+arithmetic+state_transform,none,multi_or_unknown,low_turnover,5101d35afc8b386d8d,ab0dff4227fdd0b361,adbb5f0ed67f,0,,,,,,,,audit_only_not_budgeted,audit_only_not_budgeted,,,,,,legacy_assume_long_short_recheck_required,runtime\phase3eh_stage0_trainonly_wide_dv_pack_20260704\phase3dv_budget_pool_candidate_audit.csv,phase3ca_proxy_quality,0.0,,0,True,long_only_top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,allow,no blocked field/primitive combination detected,,,,,,,,,,,,,phase3dv_lane_b_regime_specialist_budget,regime_specialist,0.16125897,phase3ce1_typed_primitive_gate_v1_20260618
phase3dv_00063,81503970256d47bc334d92fb,"CSRank(Add(Sub(CSRank(MaskedZScore($ctx_hfq_float_market_cap_yuan,120,0.8)),Neg(CSRank(MaskedZScore($ctx_billboard_billboard_sell_amt,40,0.5)))),Sign(CSRank(WindowStateCount($evt_uplimit_up_limit_keep_times,5)))))",phase3dv_budget_pool_self_deepen,phase3dv_lane_c_probation_budget_probe,,,,,,0.14,,,,,,,,0,budget-pool pack only; Phase3CM train reward is optimizer feedback; validation/holdout report-only,phase3dv-budget-pool-self-deepen-pack,20260630,phase3dv_02682,spread_context_event,lagged_context+limit_event_state,cross_sectional+arithmetic+state_transform,board_transition+limit_up,multi_or_unknown,low_turnover,7a97df5773f2164f55,affcdfe0c8cefa6895,bf5edde8dbdc,0,,,,,,,,audit_only_not_budgeted,audit_only_not_budgeted,,,,,,legacy_assume_long_short_recheck_required,runtime\phase3eh_stage0_trainonly_wide_dv_pack_20260704\phase3dv_budget_pool_candidate_audit.csv,phase3ca_proxy_quality,0.0,,0,True,long_only_top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,allow,no blocked field/primitive combination detected,,,,,,,,,,,,,phase3dv_lane_c_probation_budget_probe,probation,-0.03262946,phase3ce1_typed_primitive_gate_v1_20260618
phase3dv_00064,e5a5a6cf92751380686b735f,"CSRank(Add(Sub(Neg(CSRank(MaskedCorr($ctx_billboard_billboard_net_amt,$vol,20,0.8))),Sign(CSRank($high))),Neg(CSRank(WindowStateCount($evt_uplimit_auction_pre1max_ratio,20)))))",phase3dv_budget_pool_self_deepen,phase3dv_lane_d_fresh_self_deepen,,,,,,0.14,,,,,,,,0,budget-pool pack only; Phase3CM train reward is optimizer feedback; validation/holdout report-only,phase3dv-budget-pool-self-deepen-pack,20260630,fresh_self_000,spread_context_event,flow_amount_volume+lagged_context+limit_event_state+opening_state+range_location,cross_sectional+arithmetic+state_transform,board_transition+opening_state,multi_or_unknown,low_turnover,855728a574f6ba15fc,2f212343477302cbd8,3c012a208215,0,,,,,,,,audit_only_not_budgeted,audit_only_not_budgeted,,,,,,legacy_assume_long_short_recheck_required,runtime\phase3eh_stage0_trainonly_wide_dv_pack_20260704\phase3dv_budget_pool_candidate_audit.csv,phase3ca_proxy_quality,0.0,,0,True,long_only_top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,allow,no blocked field/primitive combination detected,,,,,,,,,,,,,phase3dv_lane_d_fresh_self_deepen,fresh_self_deepen,0.0,phase3ce1_typed_primitive_gate_v1_20260618
phase3dv_00065,8a426d584c6b99f4ee72dd76,"CSRank(Sub(Neg(CSRank(MaskedCorr($ctx_hfq_pb,$amount,10,0.5))),CSRank(WindowStateCount($evt_uplimit_fd_max,3))))",phase3dv_budget_pool_self_deepen,phase3dv_lane_a_elite_budget_deepen,,,,,,0.14,,,,,,,,0,budget-pool pack only; Phase3CM train reward is optimizer feedback; validation/holdout report-only,phase3dv-budget-pool-self-deepen-pack,20260630,phase3dv_00353,sub_context_event,flow_amount_volume+limit_event_state,cross_sectional+arithmetic+state_transform,none,multi_or_unknown,low_turnover,5a7f6d270b5ef79b93,f5724ebaebe3718547,79d67418cccd,0,,,,,,,,audit_only_not_budgeted,audit_only_not_budgeted,,,,,,legacy_assume_long_short_recheck_required,runtime\phase3eh_stage0_trainonly_wide_dv_pack_20260704\phase3dv_budget_pool_candidate_audit.csv,phase3ca_proxy_quality,0.0,,0,True,long_only_top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,allow,no blocked field/primitive combination detected,,,,,,,,,,,,,phase3dv_lane_a_elite_budget_deepen,global_survivor,0.45236941,phase3ce1_typed_primitive_gate_v1_20260618
